subfigure	H	multicellular	xmin	density
B	Loops	Remaining eukaryota	1.99457142857143	0.016635782500675
B	Loops	Remaining eukaryota	2.00571428571429	0.015463606840618
B	Loops	Remaining eukaryota	2.01685714285714	0.0158647711053043
B	Loops	Remaining eukaryota	2.028	0.0162940773367684
B	Loops	Remaining eukaryota	2.03914285714286	0.0141058194837508
B	Loops	Remaining eukaryota	2.05028571428571	0.0153371994029528
B	Loops	Remaining eukaryota	2.06142857142857	0.0144237707979789
B	Loops	Remaining eukaryota	2.07257142857143	0.0136065221608408
B	Loops	Remaining eukaryota	2.08371428571429	0.0135879281806964
B	Loops	Remaining eukaryota	2.09485714285714	0.0121504601169283
B	Loops	Remaining eukaryota	2.106	0.0116117376973801
B	Loops	Remaining eukaryota	2.11714285714286	0.0114713523751305
B	Loops	Remaining eukaryota	2.12828571428571	0.010818469518844
B	Loops	Remaining eukaryota	2.13942857142857	0.0108163634339003
B	Loops	Remaining eukaryota	2.15057142857143	0.0108192744856443
B	Loops	Remaining eukaryota	2.16171428571429	0.0110071726615014
B	Loops	Remaining eukaryota	2.17285714285714	0.0110120743478149
B	Loops	Remaining eukaryota	2.184	0.0104311635058668
B	Loops	Remaining eukaryota	2.19514285714286	0.0102266247146146
B	Loops	Remaining eukaryota	2.20628571428571	0.0107295218620622
B	Loops	Remaining eukaryota	2.21742857142857	0.013945697074046
B	Loops	Remaining eukaryota	2.22857142857143	0.015955406821837
B	Loops	Remaining eukaryota	2.23971428571429	0.0194858121147926
B	Loops	Remaining eukaryota	2.25085714285714	0.021291017156218
B	Loops	Remaining eukaryota	2.262	0.019203350724085
B	Loops	Remaining eukaryota	2.27314285714286	0.0143200601259172
B	Loops	Remaining eukaryota	2.28428571428571	0.0103408374967005
B	Loops	Remaining eukaryota	2.29542857142857	0.0093449465998216
B	Loops	Remaining eukaryota	2.30657142857143	0.0082660990259584
B	Loops	Remaining eukaryota	2.31771428571429	0.00803657986279405
B	Loops	Remaining eukaryota	2.32885714285714	0.00781907687471263
B	Loops	Remaining eukaryota	2.34	0.00797011936863662
B	Loops	Remaining eukaryota	2.35114285714286	0.0074437896386236
B	Loops	Remaining eukaryota	2.36228571428571	0.00707800945324304
B	Loops	Remaining eukaryota	2.37342857142857	0.00721207340981813
B	Loops	Remaining eukaryota	2.38457142857143	0.00628124862081184
B	Loops	Remaining eukaryota	2.39571428571429	0.00550151587226498
B	Loops	Remaining eukaryota	2.40685714285714	0.00500171428555271
B	Loops	Remaining eukaryota	2.418	0.00563660746992396
B	Loops	Remaining eukaryota	2.42914285714286	0.00595550899735949
B	Loops	Remaining eukaryota	2.44028571428571	0.00687308669633222
B	Loops	Remaining eukaryota	2.45142857142857	0.00736974048538061
B	Loops	Remaining eukaryota	2.46257142857143	0.00941023090088392
B	Loops	Remaining eukaryota	2.47371428571429	0.00815354154738633
B	Loops	Remaining eukaryota	2.48485714285714	0.00677125179980571
B	Loops	Remaining eukaryota	2.496	0.0066926455279632
B	Loops	Remaining eukaryota	2.50714285714286	0.00701621201056775
B	Loops	Remaining eukaryota	2.51828571428571	0.00737451982253009
B	Loops	Remaining eukaryota	2.52942857142857	0.00770346966624223
B	Loops	Remaining eukaryota	2.54057142857143	0.00864435043889546
B	Loops	Remaining eukaryota	2.55171428571429	0.00944028179907954
B	Loops	Remaining eukaryota	2.56285714285714	0.0103028407156321
B	Loops	Remaining eukaryota	2.574	0.0108366155251192
B	Loops	Remaining eukaryota	2.58514285714286	0.00945444942227272
B	Loops	Remaining eukaryota	2.59628571428571	0.0122808756622723
B	Loops	Remaining eukaryota	2.60742857142857	0.0152288004633726
B	Loops	Remaining eukaryota	2.61857142857143	0.0154113663105624
B	Loops	Remaining eukaryota	2.62971428571429	0.0131686078232426
B	Loops	Remaining eukaryota	2.64085714285714	0.0133459888613445
B	Loops	Remaining eukaryota	2.652	0.012067090882798
B	Loops	Remaining eukaryota	2.66314285714286	0.00788866967967562
B	Loops	Remaining eukaryota	2.67428571428571	0.00388596204952753
B	Loops	Remaining eukaryota	2.68542857142857	0.00238659375998154
B	Loops	Remaining eukaryota	2.69657142857143	0.00168680073460784
B	Loops	Remaining eukaryota	2.70771428571429	0.00116658088890473
B	Loops	Remaining eukaryota	2.71885714285714	0.000994315681367171
B	Loops	Remaining eukaryota	2.73	0.000857908830147582
B	Loops	Remaining eukaryota	2.74114285714286	0.000650788168482174
B	Loops	Remaining eukaryota	2.75228571428571	0.000621226268351864
B	Loops	Remaining eukaryota	2.76342857142857	0.000701660261327173
B	Loops	Remaining eukaryota	2.77457142857143	0.000655178481700284
B	Loops	Remaining eukaryota	2.78571428571429	0.000736442060702085
B	Loops	Remaining eukaryota	2.79685714285714	0.000623930903530735
B	Loops	Remaining eukaryota	2.808	0.000697244410938759
B	Loops	Remaining eukaryota	2.81914285714286	0.000767139736064179
B	Loops	Remaining eukaryota	2.83028571428571	0.000565693780658762
B	Loops	Remaining eukaryota	2.84142857142857	0.000642710349383106
B	Loops	Remaining eukaryota	2.85257142857143	0.000724137411167768
B	Loops	Remaining eukaryota	2.86371428571429	0.000471010796795972
B	Loops	Remaining eukaryota	2.87485714285714	0.000500959740059764
B	Loops	Remaining eukaryota	2.886	0.000414005008083991
B	Loops	Remaining eukaryota	2.89714285714286	0.000305319745676326
B	Loops	Remaining eukaryota	2.90828571428571	0.000286150005174108
B	Loops	Remaining eukaryota	2.91942857142857	0.000254835652257256
B	Loops	Remaining eukaryota	2.93057142857143	0.00031986780062042
B	Loops	Remaining eukaryota	2.94171428571429	0.00033163115841739
B	Loops	Remaining eukaryota	2.95285714285714	0.000311079628849562
B	Loops	Remaining eukaryota	2.964	0.000186682789804165
B	Loops	Remaining eukaryota	2.97514285714286	7.36463447007053e-05
B	Loops	Remaining eukaryota	2.98628571428571	8.10201947708639e-05
B	Loops	Remaining eukaryota	2.99742857142857	9.15530304666502e-05
B	Loops	Remaining eukaryota	3.00857142857143	8.20220296872103e-05
B	Loops	Remaining eukaryota	3.01971428571429	5.68798084793714e-05
B	Loops	Remaining eukaryota	3.03085714285714	2.72046375321635e-05
B	Loops	Remaining eukaryota	3.042	1.58533480398903e-05
B	Loops	Remaining eukaryota	3.05314285714286	5.85159869237864e-06
B	Loops	Remaining eukaryota	3.06428571428571	4.28365588761377e-06
B	Loops	Remaining eukaryota	3.07542857142857	7.90347295517599e-07
B	Loops	Remaining eukaryota	3.08657142857143	2.08529151366264e-06
B	Loops	Remaining eukaryota	3.09771428571429	4.54900253765682e-08
B	Loops	Remaining eukaryota	3.10885714285714	4.11624393420692e-08
B	Loops	Remaining eukaryota	3.12	5.47308942418463e-08
B	Loops	Remaining eukaryota	3.13114285714286	2.11307736716429e-07
B	Loops	Remaining eukaryota	3.14228571428571	6.4891412581115e-08
B	Loops	Remaining eukaryota	3.15342857142857	5.72276493226468e-08
B	Loops	Remaining eukaryota	3.16457142857143	2.16594642523278e-07
B	Loops	Remaining eukaryota	3.17571428571429	3.83977923863272e-07
B	Loops	Remaining eukaryota	3.18685714285714	4.5195075667082e-07
B	Loops	Remaining eukaryota	3.198	1.50163893256172e-07
B	Loops	Remaining eukaryota	3.20914285714286	2.08530943033697e-07
B	Loops	Remaining eukaryota	3.22028571428571	2.61238643719192e-07
B	Loops	Remaining eukaryota	3.23142857142857	2.91150459855232e-07
B	Loops	Remaining eukaryota	3.24257142857143	3.88476895268828e-08
B	Loops	Remaining eukaryota	3.25371428571429	7.55687343667177e-09
B	Loops	Remaining eukaryota	3.26485714285714	1.43703912113257e-08
B	Loops	Remaining eukaryota	3.276	4.72219970714046e-09
B	Loops	Remaining eukaryota	3.28714285714286	3.91010684610078e-09
B	Loops	Remaining eukaryota	3.29828571428571	0
B	Loops	Remaining eukaryota	3.30942857142857	0
B	Loops	Remaining eukaryota	3.32057142857143	0
B	Loops	Remaining eukaryota	3.33171428571429	0
B	Loops	Remaining eukaryota	3.34285714285714	0
B	Loops	Remaining eukaryota	3.354	0
B	Loops	Remaining eukaryota	3.36514285714286	0
B	Loops	Remaining eukaryota	3.37628571428571	0
B	Loops	Remaining eukaryota	3.38742857142857	0
B	Loops	Remaining eukaryota	3.39857142857143	0
B	Loops	Remaining eukaryota	3.40971428571429	0
B	Loops	Remaining eukaryota	3.42085714285714	0
B	Loops	Remaining eukaryota	3.432	0
B	Loops	Remaining eukaryota	3.44314285714286	0
B	Loops	Remaining eukaryota	3.45428571428571	0
B	Loops	Remaining eukaryota	3.46542857142857	0
B	Loops	Remaining eukaryota	3.47657142857143	0
B	Loops	Remaining eukaryota	3.48771428571429	0
B	Loops	Remaining eukaryota	3.49885714285714	0
B	Loops	Remaining eukaryota	3.51	0
B	Loops	Remaining eukaryota	3.52114285714286	0
B	Loops	Remaining eukaryota	3.53228571428571	0
B	Loops	Remaining eukaryota	3.54342857142857	0
B	Loops	Remaining eukaryota	3.55457142857143	0
B	Loops	Remaining eukaryota	3.56571428571429	0
B	Loops	Remaining eukaryota	3.57685714285714	0
B	Loops	Remaining eukaryota	3.588	0
B	Loops	Remaining eukaryota	3.59914285714286	0
B	Loops	Remaining eukaryota	3.61028571428571	0
B	Loops	Remaining eukaryota	3.62142857142857	0
B	Loops	Remaining eukaryota	3.63257142857143	0
B	Loops	Remaining eukaryota	3.64371428571429	0
B	Loops	Remaining eukaryota	3.65485714285714	0
B	Loops	Remaining eukaryota	3.666	0
B	Loops	Remaining eukaryota	3.67714285714286	0
B	Loops	Remaining eukaryota	3.68828571428571	0
B	Loops	Remaining eukaryota	3.69942857142857	0
B	Loops	Remaining eukaryota	3.71057142857143	0
B	Voids	Metazoa & Embryophyta	0	0.00585791830417974
B	Voids	Metazoa & Embryophyta	0.00889955357142857	1.03765114538273e-06
B	Voids	Metazoa & Embryophyta	0.0177991071428571	8.59491518270335e-06
B	Voids	Metazoa & Embryophyta	0.0266986607142857	3.52627555471271e-05
B	Voids	Metazoa & Embryophyta	0.0355982142857143	0.000494646023867226
B	Voids	Metazoa & Embryophyta	0.0444977678571429	0.000240200100834307
B	Voids	Metazoa & Embryophyta	0.0533973214285714	0.000140692277643732
B	Voids	Metazoa & Embryophyta	0.062296875	8.58453760956761e-05
B	Voids	Metazoa & Embryophyta	0.0711964285714286	7.47050153491319e-05
B	Voids	Metazoa & Embryophyta	0.0800959821428571	0.000185993582853599
B	Voids	Metazoa & Embryophyta	0.0889955357142857	8.55785296629584e-05
B	Voids	Metazoa & Embryophyta	0.0978950892857143	0.000186407628121404
B	Voids	Metazoa & Embryophyta	0.106794642857143	0.000144099500432283
B	Voids	Metazoa & Embryophyta	0.115694196428571	6.48922985286845e-05
B	Voids	Metazoa & Embryophyta	0.12459375	0.000102178289212551
B	Voids	Metazoa & Embryophyta	0.133493303571429	4.51108180497715e-05
B	Voids	Metazoa & Embryophyta	0.142392857142857	0.000153278354301522
B	Voids	Metazoa & Embryophyta	0.151292410714286	6.72575338220496e-05
B	Voids	Metazoa & Embryophyta	0.160191964285714	6.72683117422132e-05
B	Voids	Metazoa & Embryophyta	0.169091517857143	9.35587496378348e-05
B	Voids	Metazoa & Embryophyta	0.177991071428571	5.12129892839633e-05
B	Voids	Metazoa & Embryophyta	0.186890625	0.000100943632393691
B	Voids	Metazoa & Embryophyta	0.195790178571429	6.7845657778993e-05
B	Voids	Metazoa & Embryophyta	0.204689732142857	9.40721383508936e-05
B	Voids	Metazoa & Embryophyta	0.213589285714286	0.000137163693807173
B	Voids	Metazoa & Embryophyta	0.222488839285714	0.00012726555868897
B	Voids	Metazoa & Embryophyta	0.231388392857143	0.000119258806000791
B	Voids	Metazoa & Embryophyta	0.240287946428571	0.000143861094359977
B	Voids	Metazoa & Embryophyta	0.2491875	0.000109080738737212
B	Voids	Metazoa & Embryophyta	0.258087053571429	0.000135741378756249
B	Voids	Metazoa & Embryophyta	0.266986607142857	7.39531979443812e-05
B	Voids	Metazoa & Embryophyta	0.275886160714286	0.000159353267387281
B	Voids	Metazoa & Embryophyta	0.284785714285714	0.000118220774799702
B	Voids	Metazoa & Embryophyta	0.293685267857143	0.000143611765427113
B	Voids	Metazoa & Embryophyta	0.302584821428571	0.000173408700374572
B	Voids	Metazoa & Embryophyta	0.311484375	0.000109157298933293
B	Voids	Metazoa & Embryophyta	0.320383928571429	0.000117331363828175
B	Voids	Metazoa & Embryophyta	0.329283482142857	0.000173747877168218
B	Voids	Metazoa & Embryophyta	0.338183035714286	7.91664962776925e-05
B	Voids	Metazoa & Embryophyta	0.347082589285714	9.31963854269679e-05
B	Voids	Metazoa & Embryophyta	0.355982142857143	8.51431329644873e-05
B	Voids	Metazoa & Embryophyta	0.364881696428571	9.20664507866338e-05
B	Voids	Metazoa & Embryophyta	0.37378125	6.88204693427098e-05
B	Voids	Metazoa & Embryophyta	0.382680803571429	8.01416884900854e-05
B	Voids	Metazoa & Embryophyta	0.391580357142857	0.000143974924405792
B	Voids	Metazoa & Embryophyta	0.400479910714286	6.50120111501447e-05
B	Voids	Metazoa & Embryophyta	0.409379464285714	7.63853979360863e-05
B	Voids	Metazoa & Embryophyta	0.418279017857143	0.000114856471151657
B	Voids	Metazoa & Embryophyta	0.427178571428571	9.24379495567075e-05
B	Voids	Metazoa & Embryophyta	0.436078125	0.000128371863142472
B	Voids	Metazoa & Embryophyta	0.444977678571429	0.000163859708243598
B	Voids	Metazoa & Embryophyta	0.453877232142857	0.000107339775342989
B	Voids	Metazoa & Embryophyta	0.462776785714286	0.000174112332005994
B	Voids	Metazoa & Embryophyta	0.471676339285714	0.000204087918337572
B	Voids	Metazoa & Embryophyta	0.480575892857143	0.000176067617910327
B	Voids	Metazoa & Embryophyta	0.489475446428572	0.000155362728888228
B	Voids	Metazoa & Embryophyta	0.498375	0.000271460427933044
B	Voids	Metazoa & Embryophyta	0.507274553571429	0.00031763870131842
B	Voids	Metazoa & Embryophyta	0.516174107142857	0.000291392257508766
B	Voids	Metazoa & Embryophyta	0.525073660714286	0.000400376392601785
B	Voids	Metazoa & Embryophyta	0.533973214285714	0.000419460718453178
B	Voids	Metazoa & Embryophyta	0.542872767857143	0.000498987857025234
B	Voids	Metazoa & Embryophyta	0.551772321428572	0.000516326291137114
B	Voids	Metazoa & Embryophyta	0.560671875	0.000536405413967585
B	Voids	Metazoa & Embryophyta	0.569571428571429	0.00052882909380736
B	Voids	Metazoa & Embryophyta	0.578470982142857	0.000474403724650987
B	Voids	Metazoa & Embryophyta	0.587370535714286	0.000588310698401269
B	Voids	Metazoa & Embryophyta	0.596270089285714	0.000584398966457091
B	Voids	Metazoa & Embryophyta	0.605169642857143	0.000597952555892621
B	Voids	Metazoa & Embryophyta	0.614069196428572	0.000585994229384444
B	Voids	Metazoa & Embryophyta	0.62296875	0.000661179840388253
B	Voids	Metazoa & Embryophyta	0.631868303571429	0.000698321304391801
B	Voids	Metazoa & Embryophyta	0.640767857142857	0.000732112841410003
B	Voids	Metazoa & Embryophyta	0.649667410714286	0.000746490287874533
B	Voids	Metazoa & Embryophyta	0.658566964285714	0.00068436747073633
B	Voids	Metazoa & Embryophyta	0.667466517857143	0.000679257907877461
B	Voids	Metazoa & Embryophyta	0.676366071428571	0.000635747134394822
B	Voids	Metazoa & Embryophyta	0.685265625	0.000600969946673072
B	Voids	Metazoa & Embryophyta	0.694165178571429	0.0005947938918222
B	Voids	Metazoa & Embryophyta	0.703064732142857	0.000659581601198348
B	Voids	Metazoa & Embryophyta	0.711964285714286	0.000520965980254103
B	Voids	Metazoa & Embryophyta	0.720863839285714	0.00076282048047064
B	Voids	Metazoa & Embryophyta	0.729763392857143	0.000572641683660435
B	Voids	Metazoa & Embryophyta	0.738662946428572	0.000639016642231703
B	Voids	Metazoa & Embryophyta	0.7475625	0.000556245747629532
B	Voids	Metazoa & Embryophyta	0.756462053571429	0.000529577800403074
B	Voids	Metazoa & Embryophyta	0.765361607142857	0.000534972324678764
B	Voids	Metazoa & Embryophyta	0.774261160714286	0.000394353202456747
B	Voids	Metazoa & Embryophyta	0.783160714285714	0.000525870745171394
B	Voids	Metazoa & Embryophyta	0.792060267857143	0.000436877941625306
B	Voids	Metazoa & Embryophyta	0.800959821428572	0.000580605935917306
B	Voids	Metazoa & Embryophyta	0.809859375	0.000499410154507251
B	Voids	Metazoa & Embryophyta	0.818758928571429	0.000547900663864821
B	Voids	Metazoa & Embryophyta	0.827658482142857	0.000560347627111866
B	Voids	Metazoa & Embryophyta	0.836558035714286	0.000773411924393815
B	Voids	Metazoa & Embryophyta	0.845457589285714	0.00062392398043512
B	Voids	Metazoa & Embryophyta	0.854357142857143	0.00082714978415444
B	Voids	Metazoa & Embryophyta	0.863256696428572	0.0007454291216422
B	Voids	Metazoa & Embryophyta	0.87215625	0.000772957610079567
B	Voids	Metazoa & Embryophyta	0.881055803571429	0.000930669051647902
B	Voids	Metazoa & Embryophyta	0.889955357142857	0.000967686308901771
B	Voids	Metazoa & Embryophyta	0.898854910714286	0.00093307316692196
B	Voids	Metazoa & Embryophyta	0.907754464285714	0.000919008194886843
B	Voids	Metazoa & Embryophyta	0.916654017857143	0.00130679728586981
B	Voids	Metazoa & Embryophyta	0.925553571428571	0.0011778203562024
B	Voids	Metazoa & Embryophyta	0.934453125	0.00151351621413231
B	Voids	Metazoa & Embryophyta	0.943352678571429	0.00174204743718364
B	Voids	Metazoa & Embryophyta	0.952252232142857	0.00163842544813894
B	Voids	Metazoa & Embryophyta	0.961151785714286	0.00223027198324605
B	Voids	Metazoa & Embryophyta	0.970051339285714	0.00216224984903139
B	Voids	Metazoa & Embryophyta	0.978950892857143	0.00288655199339263
B	Voids	Metazoa & Embryophyta	0.987850446428572	0.00546903873869663
B	Voids	Metazoa & Embryophyta	0.99675	0.0066334472139741
B	Voids	Metazoa & Embryophyta	1.00564955357143	0.00415692952315691
B	Voids	Metazoa & Embryophyta	1.01454910714286	0.00413212817542344
B	Voids	Metazoa & Embryophyta	1.02344866071429	0.00371063159549029
B	Voids	Metazoa & Embryophyta	1.03234821428571	0.00477239066840862
B	Voids	Metazoa & Embryophyta	1.04124776785714	0.00424517900544042
B	Voids	Metazoa & Embryophyta	1.05014732142857	0.0029445382316523
B	Voids	Metazoa & Embryophyta	1.059046875	0.00255235195829355
B	Voids	Metazoa & Embryophyta	1.06794642857143	0.00215105060599058
B	Voids	Metazoa & Embryophyta	1.07684598214286	0.0021805689307772
B	Voids	Metazoa & Embryophyta	1.08574553571429	0.00169553715973913
B	Voids	Metazoa & Embryophyta	1.09464508928571	0.00210347186234512
B	Voids	Metazoa & Embryophyta	1.10354464285714	0.00184380583516385
B	Voids	Metazoa & Embryophyta	1.11244419642857	0.00200958234475945
B	Voids	Metazoa & Embryophyta	1.12134375	0.00182154436850238
B	Voids	Metazoa & Embryophyta	1.13024330357143	0.00190428592778773
B	Voids	Metazoa & Embryophyta	1.13914285714286	0.00190229042485682
B	Voids	Metazoa & Embryophyta	1.14804241071429	0.00218183116125275
B	Voids	Metazoa & Embryophyta	1.15694196428571	0.00225627641813072
B	Voids	Metazoa & Embryophyta	1.16584151785714	0.00271624356400859
B	Voids	Metazoa & Embryophyta	1.17474107142857	0.00283197261420258
B	Voids	Metazoa & Embryophyta	1.183640625	0.00292961302712652
B	Voids	Metazoa & Embryophyta	1.19254017857143	0.00260239101421709
B	Voids	Metazoa & Embryophyta	1.20143973214286	0.00257406409943006
B	Voids	Metazoa & Embryophyta	1.21033928571429	0.00224686347363208
B	Voids	Metazoa & Embryophyta	1.21923883928571	0.00237617771085739
B	Voids	Metazoa & Embryophyta	1.22813839285714	0.0022925147377812
B	Voids	Metazoa & Embryophyta	1.23703794642857	0.00216001121657031
B	Voids	Metazoa & Embryophyta	1.2459375	0.00237782700776829
B	Voids	Metazoa & Embryophyta	1.25483705357143	0.00238309445489287
B	Voids	Metazoa & Embryophyta	1.26373660714286	0.00254330552826347
B	Voids	Metazoa & Embryophyta	1.27263616071429	0.00274647939057729
B	Voids	Metazoa & Embryophyta	1.28153571428571	0.00256485693902217
B	Voids	Metazoa & Embryophyta	1.29043526785714	0.0024644528375991
B	Voids	Metazoa & Embryophyta	1.29933482142857	0.00282352134342573
B	Voids	Metazoa & Embryophyta	1.308234375	0.00242657109857845
B	Voids	Metazoa & Embryophyta	1.31713392857143	0.00234024013122636
B	Voids	Metazoa & Embryophyta	1.32603348214286	0.00237813543439647
B	Voids	Metazoa & Embryophyta	1.33493303571429	0.00192991252925091
B	Voids	Metazoa & Embryophyta	1.34383258928571	0.00198740152097566
B	Voids	Metazoa & Embryophyta	1.35273214285714	0.00188990508686518
B	Voids	Metazoa & Embryophyta	1.36163169642857	0.00187315234518907
B	Voids	Metazoa & Embryophyta	1.37053125	0.00171380704702422
B	Voids	Metazoa & Embryophyta	1.37943080357143	0.00173242482971804
B	Voids	Metazoa & Embryophyta	1.38833035714286	0.00182918721707654
B	Voids	Metazoa & Embryophyta	1.39722991071429	0.00189988649995812
B	Voids	Metazoa & Embryophyta	1.40612946428571	0.0019228904317168
B	Voids	Metazoa & Embryophyta	1.41502901785714	0.00183692429481148
B	Voids	Metazoa & Embryophyta	1.42392857142857	0.00189716840341828
B	Voids	Metazoa & Embryophyta	1.432828125	0.00171463027989866
B	Voids	Metazoa & Embryophyta	1.44172767857143	0.0022879663302858
B	Voids	Metazoa & Embryophyta	1.45062723214286	0.00225941894267152
B	Voids	Metazoa & Embryophyta	1.45952678571429	0.00243105873325798
B	Voids	Metazoa & Embryophyta	1.46842633928571	0.00281104853793305
B	Voids	Metazoa & Embryophyta	1.47732589285714	0.00251370013051158
B	Voids	Metazoa & Embryophyta	1.48622544642857	0.00242790160395188
B	Voids	Metazoa & Embryophyta	1.495125	0.00261889553915036
B	Voids	Metazoa & Embryophyta	1.50402455357143	0.00235879292928888
B	Voids	Metazoa & Embryophyta	1.51292410714286	0.00248644418527726
B	Voids	Metazoa & Embryophyta	1.52182366071429	0.0024686246789942
B	Voids	Metazoa & Embryophyta	1.53072321428571	0.00221060677000002
B	Voids	Metazoa & Embryophyta	1.53962276785714	0.00258701006883836
B	Voids	Metazoa & Embryophyta	1.54852232142857	0.00281201195789522
B	Voids	Metazoa & Embryophyta	1.557421875	0.0027234505608532
B	Voids	Metazoa & Embryophyta	1.56632142857143	0.00266192435646659
B	Voids	Metazoa & Embryophyta	1.57522098214286	0.00282879487887044
B	Voids	Metazoa & Embryophyta	1.58412053571429	0.00311211810990759
B	Voids	Metazoa & Embryophyta	1.59302008928571	0.00303755103543774
B	Voids	Metazoa & Embryophyta	1.60191964285714	0.00335220028400638
B	Voids	Metazoa & Embryophyta	1.61081919642857	0.00414449792875823
B	Voids	Metazoa & Embryophyta	1.61971875	0.00442029322424306
B	Voids	Metazoa & Embryophyta	1.62861830357143	0.00505023720688713
B	Voids	Metazoa & Embryophyta	1.63751785714286	0.00467251286565732
B	Voids	Metazoa & Embryophyta	1.64641741071429	0.00507063804774124
B	Voids	Metazoa & Embryophyta	1.65531696428571	0.00453827592549683
B	Voids	Metazoa & Embryophyta	1.66421651785714	0.00394264790036418
B	Voids	Metazoa & Embryophyta	1.67311607142857	0.00381850841832099
B	Voids	Metazoa & Embryophyta	1.682015625	0.00344377614054975
B	Voids	Metazoa & Embryophyta	1.69091517857143	0.00340460850256314
B	Voids	Metazoa & Embryophyta	1.69981473214286	0.00332018443692785
B	Voids	Metazoa & Embryophyta	1.70871428571429	0.00349175818205655
B	Voids	Metazoa & Embryophyta	1.71761383928571	0.0033304693955172
B	Voids	Metazoa & Embryophyta	1.72651339285714	0.0033590811566445
B	Voids	Metazoa & Embryophyta	1.73541294642857	0.00348101441714503
B	Voids	Metazoa & Embryophyta	1.7443125	0.00347964636519126
B	Voids	Metazoa & Embryophyta	1.75321205357143	0.00375310040413393
B	Voids	Metazoa & Embryophyta	1.76211160714286	0.00322994393149011
B	Voids	Metazoa & Embryophyta	1.77101116071429	0.00291639662617079
B	Voids	Metazoa & Embryophyta	1.77991071428571	0.003000826667573
B	Voids	Metazoa & Embryophyta	1.78881026785714	0.0032747691169743
B	Voids	Metazoa & Embryophyta	1.79770982142857	0.00389246483520593
B	Voids	Metazoa & Embryophyta	1.806609375	0.00462174508294606
B	Voids	Metazoa & Embryophyta	1.81550892857143	0.00559306726569042
B	Voids	Metazoa & Embryophyta	1.82440848214286	0.00643317777082133
B	Voids	Metazoa & Embryophyta	1.83330803571429	0.00838875920613155
B	Voids	Metazoa & Embryophyta	1.84220758928571	0.00935857048400453
B	Voids	Metazoa & Embryophyta	1.85110714285714	0.0103663894692386
B	Voids	Metazoa & Embryophyta	1.86000669642857	0.0109493347720621
B	Voids	Metazoa & Embryophyta	1.86890625	0.0111638229114226
B	Voids	Metazoa & Embryophyta	1.87780580357143	0.0120352637608634
B	Voids	Metazoa & Embryophyta	1.88670535714286	0.0130293964062294
B	Voids	Metazoa & Embryophyta	1.89560491071429	0.0149002514257822
B	Voids	Metazoa & Embryophyta	1.90450446428571	0.0167128612619711
B	Voids	Metazoa & Embryophyta	1.91340401785714	0.019047979329879
B	Voids	Metazoa & Embryophyta	1.92230357142857	0.0234529749358847
B	Voids	Metazoa & Embryophyta	1.931203125	0.0273391658170186
B	Voids	Metazoa & Embryophyta	1.94010267857143	0.0333739356568306
B	Voids	Metazoa & Embryophyta	1.94900223214286	0.035601385368347
B	Voids	Metazoa & Embryophyta	1.95790178571429	0.0429156420909817
B	Voids	Metazoa & Embryophyta	1.96680133928571	0.0538141060800103
B	Voids	Metazoa & Embryophyta	1.97570089285714	0.0577598586921771
B	Voids	Metazoa & Embryophyta	1.98460044642857	0.0564568966252745
B	Voids	Metazoa & Embryophyta	1.9935	0.0576380135343702
B	Voids	Metazoa & Embryophyta	2.00239955357143	0.0439856564231878
B	Voids	Metazoa & Embryophyta	2.01129910714286	0.0238405774612495
B	Voids	Metazoa & Embryophyta	2.02019866071429	0.0206130323534385
B	Voids	Metazoa & Embryophyta	2.02909821428571	0.0142574058172012
B	Voids	Metazoa & Embryophyta	2.03799776785714	0.00840297916967685
B	Voids	Metazoa & Embryophyta	2.04689732142857	0.00397198652326778
B	Voids	Metazoa & Embryophyta	2.055796875	0.00267729617980611
B	Voids	Metazoa & Embryophyta	2.06469642857143	0.001907174617864
B	Voids	Metazoa & Embryophyta	2.07359598214286	0.00129393709000448
B	Voids	Metazoa & Embryophyta	2.08249553571429	0.0012197847167531
B	Voids	Metazoa & Embryophyta	2.09139508928571	0.00116914994659113
B	Voids	Metazoa & Embryophyta	2.10029464285714	0.00106808542732104
B	Voids	Metazoa & Embryophyta	2.10919419642857	0.000946274724734609
B	Voids	Metazoa & Embryophyta	2.11809375	0.000983731092874626
B	Voids	Metazoa & Embryophyta	2.12699330357143	0.000997799957324813
B	Voids	Metazoa & Embryophyta	2.13589285714286	0.00100512263345678
B	Voids	Metazoa & Embryophyta	2.14479241071429	0.00097698227520331
B	Voids	Metazoa & Embryophyta	2.15369196428571	0.00100203482450664
B	Voids	Metazoa & Embryophyta	2.16259151785714	0.00119842685530572
B	Voids	Metazoa & Embryophyta	2.17149107142857	0.00142551010172517
B	Voids	Metazoa & Embryophyta	2.180390625	0.00165891203039613
B	Voids	Metazoa & Embryophyta	2.18929017857143	0.0020547191125639
B	Voids	Metazoa & Embryophyta	2.19818973214286	0.00232309302094793
B	Voids	Metazoa & Embryophyta	2.20708928571429	0.00234692100864073
B	Voids	Metazoa & Embryophyta	2.21598883928571	0.0020129334175843
B	Voids	Metazoa & Embryophyta	2.22488839285714	0.00152939614143956
B	Voids	Metazoa & Embryophyta	2.23378794642857	0.0011056462901373
B	Voids	Metazoa & Embryophyta	2.2426875	0.000896334716189936
B	Voids	Metazoa & Embryophyta	2.25158705357143	0.000610725001527727
B	Voids	Metazoa & Embryophyta	2.26048660714286	0.000444868935223722
