subfigure	H	domain	xmin	density
C	Loops	Bacteria	0.322857142857143	0.0127904238311091
C	Loops	Bacteria	0.327901785714286	0.0119292902216118
C	Loops	Bacteria	0.332946428571429	0.0122707465470636
C	Loops	Bacteria	0.337991071428571	0.0106677954625061
C	Loops	Bacteria	0.343035714285714	0.0101952582059972
C	Loops	Bacteria	0.348080357142857	0.0100285440348298
C	Loops	Bacteria	0.353125	0.00850442716381826
C	Loops	Bacteria	0.358169642857143	0.00906518750710935
C	Loops	Bacteria	0.363214285714286	0.0102555640967431
C	Loops	Bacteria	0.368258928571429	0.00977254288299509
C	Loops	Bacteria	0.373303571428571	0.00848794767108733
C	Loops	Bacteria	0.378348214285714	0.00880529041043902
C	Loops	Bacteria	0.383392857142857	0.0100925963071189
C	Loops	Bacteria	0.3884375	0.00931181581147128
C	Loops	Bacteria	0.393482142857143	0.0107186529932136
C	Loops	Bacteria	0.398526785714286	0.00843965097224039
C	Loops	Bacteria	0.403571428571429	0.00935548952513474
C	Loops	Bacteria	0.408616071428571	0.00915358910780935
C	Loops	Bacteria	0.413660714285714	0.00894722708079638
C	Loops	Bacteria	0.418705357142857	0.00873099829163785
C	Loops	Bacteria	0.42375	0.0087451954151762
C	Loops	Bacteria	0.428794642857143	0.0109298929031524
C	Loops	Bacteria	0.433839285714286	0.00793117583861648
C	Loops	Bacteria	0.438883928571429	0.00911017715510397
C	Loops	Bacteria	0.443928571428572	0.013389461789442
C	Loops	Bacteria	0.448973214285714	0.00881676227520626
C	Loops	Bacteria	0.454017857142857	0.015354281560457
C	Loops	Bacteria	0.4590625	0.00910108720390235
C	Loops	Bacteria	0.464107142857143	0.00725553979638513
C	Loops	Bacteria	0.469151785714286	0.0063820727108712
C	Loops	Bacteria	0.474196428571429	0.0078463102694439
C	Loops	Bacteria	0.479241071428571	0.00778681477862551
C	Loops	Bacteria	0.484285714285714	0.008681438130714
C	Loops	Bacteria	0.489330357142857	0.012308385532185
C	Loops	Bacteria	0.494375	0.00544254589219346
C	Loops	Bacteria	0.499419642857143	0.00727660198974017
C	Loops	Bacteria	0.504464285714286	0.0068012691165804
C	Loops	Bacteria	0.509508928571429	0.00947063027127865
C	Loops	Bacteria	0.514553571428571	0.00835965523124973
C	Loops	Bacteria	0.519598214285714	0.00547835273025213
C	Loops	Bacteria	0.524642857142857	0.0053272302488137
C	Loops	Bacteria	0.5296875	0.00605668216446809
C	Loops	Bacteria	0.534732142857143	0.00479174575583959
C	Loops	Bacteria	0.539776785714286	0.00428217382495865
C	Loops	Bacteria	0.544821428571429	0.00415867740462466
C	Loops	Bacteria	0.549866071428571	0.00435987815792593
C	Loops	Bacteria	0.554910714285714	0.00398576370809515
C	Loops	Bacteria	0.559955357142857	0.00438045987828812
C	Loops	Bacteria	0.565	0.00413514381580448
C	Loops	Bacteria	0.570044642857143	0.00345854803142926
C	Loops	Bacteria	0.575089285714286	0.00394756531761815
C	Loops	Bacteria	0.580133928571429	0.00460778076200775
C	Loops	Bacteria	0.585178571428572	0.00331333445593817
C	Loops	Bacteria	0.590223214285714	0.00367758531463885
C	Loops	Bacteria	0.595267857142857	0.00591000866777558
C	Loops	Bacteria	0.6003125	0.00336107256948976
C	Loops	Bacteria	0.605357142857143	0.00287784820734261
C	Loops	Bacteria	0.610401785714286	0.0026616300252159
C	Loops	Bacteria	0.615446428571429	0.00346196024521484
C	Loops	Bacteria	0.620491071428571	0.00338155255871172
C	Loops	Bacteria	0.625535714285714	0.00272188608909452
C	Loops	Bacteria	0.630580357142857	0.00311367328230507
C	Loops	Bacteria	0.635625	0.00264825527152408
C	Loops	Bacteria	0.640669642857143	0.00251099645833377
C	Loops	Bacteria	0.645714285714286	0.0028539850359405
C	Loops	Bacteria	0.650758928571429	0.00241178092776306
C	Loops	Bacteria	0.655803571428571	0.00334192336982807
C	Loops	Bacteria	0.660848214285714	0.00204988309294763
C	Loops	Bacteria	0.665892857142857	0.00216953012619303
C	Loops	Bacteria	0.6709375	0.00228915277036991
C	Loops	Bacteria	0.675982142857143	0.00235062167445563
C	Loops	Bacteria	0.681026785714286	0.00379973343298794
C	Loops	Bacteria	0.686071428571429	0.0029939989683276
C	Loops	Bacteria	0.691116071428572	0.0018133890677754
C	Loops	Bacteria	0.696160714285714	0.0024116282492881
C	Loops	Bacteria	0.701205357142857	0.00157996766461263
C	Loops	Bacteria	0.70625	0.00273355994518094
C	Loops	Bacteria	0.711294642857143	0.00225863609914779
C	Loops	Bacteria	0.716339285714286	0.00219638608919348
C	Loops	Bacteria	0.721383928571429	0.00162282436622169
C	Loops	Bacteria	0.726428571428571	0.00186295791796651
C	Loops	Bacteria	0.731473214285714	0.00171479818287626
C	Loops	Bacteria	0.736517857142857	0.00229286442591838
C	Loops	Bacteria	0.7415625	0.00157295769170566
C	Loops	Bacteria	0.746607142857143	0.00154403001356514
C	Loops	Bacteria	0.751651785714286	0.00286412287424271
C	Loops	Bacteria	0.756696428571429	0.00169476950837617
C	Loops	Bacteria	0.761741071428571	0.0021841466308536
C	Loops	Bacteria	0.766785714285714	0.00132235187457083
C	Loops	Bacteria	0.771830357142857	0.00147024504265781
C	Loops	Bacteria	0.776875	0.00137582673055636
C	Loops	Bacteria	0.781919642857143	0.00157965000391276
C	Loops	Bacteria	0.786964285714286	0.00123741340800445
C	Loops	Bacteria	0.792008928571429	0.00104620434333369
C	Loops	Bacteria	0.797053571428572	0.00104188218244766
C	Loops	Bacteria	0.802098214285714	0.00103689383519541
C	Loops	Bacteria	0.807142857142857	0.00131208379438756
C	Loops	Bacteria	0.8121875	0.00142752730441364
C	Loops	Bacteria	0.817232142857143	0.00101724007133232
C	Loops	Bacteria	0.822276785714286	0.000973449597599002
C	Loops	Bacteria	0.827321428571429	0.00106829188702432
C	Loops	Bacteria	0.832366071428572	0.000763116867726146
C	Loops	Bacteria	0.837410714285714	0.000710546069769357
C	Loops	Bacteria	0.842455357142857	0.00175503983856345
C	Loops	Bacteria	0.8475	0.000624323114347147
C	Loops	Bacteria	0.852544642857143	0.000773301530401035
C	Loops	Bacteria	0.857589285714286	0.000953849131752709
C	Loops	Bacteria	0.862633928571429	0.0011886311771936
C	Loops	Bacteria	0.867678571428571	0.000558857479249838
C	Loops	Bacteria	0.872723214285714	0.00053651674901772
C	Loops	Bacteria	0.877767857142857	0.000593717127386855
C	Loops	Bacteria	0.8828125	0.000386139332916102
C	Loops	Bacteria	0.887857142857143	0.000319533589445082
C	Loops	Bacteria	0.892901785714286	0.00135891296065083
C	Loops	Bacteria	0.897946428571429	0.000266089859918725
C	Loops	Bacteria	0.902991071428571	0.00028915487812943
C	Loops	Bacteria	0.908035714285714	0.000542210586055953
C	Loops	Bacteria	0.913080357142857	0.000219776179142406
C	Loops	Bacteria	0.918125	0.000210738482348846
C	Loops	Bacteria	0.923169642857143	0.000175343053365239
C	Loops	Bacteria	0.928214285714286	0.000167594460820992
C	Loops	Bacteria	0.933258928571428	0.000190031740341008
C	Loops	Bacteria	0.938303571428571	0.000130365173285128
C	Loops	Bacteria	0.943348214285714	0.00016848742156543
C	Loops	Bacteria	0.948392857142857	0.000160199417167722
C	Loops	Bacteria	0.9534375	9.14120089527548e-05
C	Loops	Bacteria	0.958482142857143	9.81001920708895e-05
C	Loops	Bacteria	0.963526785714286	6.75743693002931e-05
C	Loops	Bacteria	0.968571428571429	4.87640000448532e-05
C	Loops	Bacteria	0.973616071428571	6.00584286717452e-05
C	Loops	Bacteria	0.978660714285714	3.67835819751376e-05
C	Loops	Bacteria	0.983705357142857	2.6363931858162e-05
C	Loops	Bacteria	0.98875	4.90929884641037e-05
C	Loops	Bacteria	0.993794642857143	1.50670884423637e-05
C	Loops	Bacteria	0.998839285714286	3.4908423638503e-05
C	Loops	Bacteria	1.00388392857143	3.41885965173943e-09
C	Loops	Bacteria	1.00892857142857	1.68045643899057e-09
C	Loops	Eukaryota	0	0.00219659125986979
C	Loops	Eukaryota	0.00504464285714286	6.88909560470255e-08
C	Loops	Eukaryota	0.0100892857142857	2.1780167037958e-05
C	Loops	Eukaryota	0.0151339285714286	2.1936668596081e-05
C	Loops	Eukaryota	0.0201785714285714	5.68809838703769e-05
C	Loops	Eukaryota	0.0252232142857143	0.000103048335694751
C	Loops	Eukaryota	0.0302678571428571	5.08814062698028e-05
C	Loops	Eukaryota	0.0353125	7.10576913078141e-05
C	Loops	Eukaryota	0.0403571428571429	7.48593861945301e-05
C	Loops	Eukaryota	0.0454017857142857	0.000119402295278974
C	Loops	Eukaryota	0.0504464285714286	0.000277289220583868
C	Loops	Eukaryota	0.0554910714285714	0.000332675806198881
C	Loops	Eukaryota	0.0605357142857143	0.00038508011714256
C	Loops	Eukaryota	0.0655803571428572	0.000537440318165188
C	Loops	Eukaryota	0.070625	0.00156613705028668
C	Loops	Eukaryota	0.0756696428571429	0.00152821134842985
C	Loops	Eukaryota	0.0807142857142857	0.00106476600235852
C	Loops	Eukaryota	0.0857589285714286	0.000654450677746223
C	Loops	Eukaryota	0.0908035714285714	0.00284463439300887
C	Loops	Eukaryota	0.0958482142857143	0.00437450879151049
C	Loops	Eukaryota	0.100892857142857	0.0106603346621276
C	Loops	Eukaryota	0.1059375	0.00199888544803376
C	Loops	Eukaryota	0.110982142857143	0.00263970611147564
C	Loops	Eukaryota	0.116026785714286	0.00256703099942641
C	Loops	Eukaryota	0.121071428571429	0.00344841783477133
C	Loops	Eukaryota	0.126116071428571	0.00309228344627223
C	Loops	Eukaryota	0.131160714285714	0.00171326267895964
C	Loops	Eukaryota	0.136205357142857	0.00341450545725019
C	Loops	Eukaryota	0.14125	0.00217142769056692
C	Loops	Eukaryota	0.146294642857143	0.00227875792287627
C	Loops	Eukaryota	0.151339285714286	0.00244077023814169
C	Loops	Eukaryota	0.156383928571429	0.00294690180618482
C	Loops	Eukaryota	0.161428571428571	0.00248107179516111
C	Loops	Eukaryota	0.166473214285714	0.00431682057498732
C	Loops	Eukaryota	0.171517857142857	0.00353243423979816
C	Loops	Eukaryota	0.1765625	0.00267619500784061
C	Loops	Eukaryota	0.181607142857143	0.00342289349770217
C	Loops	Eukaryota	0.186651785714286	0.0049054784497929
C	Loops	Eukaryota	0.191696428571429	0.00400104555293684
C	Loops	Eukaryota	0.196741071428571	0.00420361608925522
C	Loops	Eukaryota	0.201785714285714	0.00324148987112056
C	Loops	Eukaryota	0.206830357142857	0.00496500429814911
C	Loops	Eukaryota	0.211875	0.00341139471114019
C	Loops	Eukaryota	0.216919642857143	0.00507869134891552
C	Loops	Eukaryota	0.221964285714286	0.00803409308749539
C	Loops	Eukaryota	0.227008928571429	0.00670186001103683
C	Loops	Eukaryota	0.232053571428571	0.00781638883049362
C	Loops	Eukaryota	0.237098214285714	0.0070669948371011
C	Loops	Eukaryota	0.242142857142857	0.00801310881922503
C	Loops	Eukaryota	0.2471875	0.00945473071248091
C	Loops	Eukaryota	0.252232142857143	0.00898859332755974
C	Loops	Eukaryota	0.257276785714286	0.00811834929058338
C	Loops	Eukaryota	0.262321428571429	0.00688186375179425
C	Loops	Eukaryota	0.267366071428571	0.00623373497476454
C	Loops	Eukaryota	0.272410714285714	0.00629692265931139
C	Loops	Eukaryota	0.277455357142857	0.0100930706349278
C	Loops	Eukaryota	0.2825	0.00862212608079154
C	Loops	Eukaryota	0.287544642857143	0.0404245706645382
C	Loops	Eukaryota	0.292589285714286	0.0168086321473973
C	Loops	Eukaryota	0.297633928571429	0.0146550684064232
C	Loops	Eukaryota	0.302678571428571	0.0175989687518256
C	Loops	Eukaryota	0.307723214285714	0.13436558538588
C	Loops	Eukaryota	0.312767857142857	0.0287364681795017
C	Loops	Eukaryota	0.3178125	0.0276779090149967
C	Loops	Eukaryota	0.322857142857143	0.0315815829190582
C	Loops	Eukaryota	0.327901785714286	0.0216783705690223
C	Loops	Eukaryota	0.332946428571429	0.0249484318950861
C	Loops	Eukaryota	0.337991071428571	0.021786400864497
C	Loops	Eukaryota	0.343035714285714	0.0650007516444347
C	Loops	Eukaryota	0.348080357142857	0.0401820627203593
C	Loops	Eukaryota	0.353125	0.0385388372760519
C	Loops	Eukaryota	0.358169642857143	0.029398833345842
C	Loops	Eukaryota	0.363214285714286	0.021751810740495
C	Loops	Eukaryota	0.368258928571429	0.0203011726169774
C	Loops	Eukaryota	0.373303571428571	0.0147616290863395
C	Loops	Eukaryota	0.378348214285714	0.0120446979766234
C	Loops	Eukaryota	0.383392857142857	0.0113095848619911
C	Loops	Eukaryota	0.3884375	0.0120690706238021
C	Loops	Eukaryota	0.393482142857143	0.00988521485587639
C	Loops	Eukaryota	0.398526785714286	0.00744888524566677
C	Loops	Eukaryota	0.403571428571429	0.00606781928688082
C	Loops	Eukaryota	0.408616071428571	0.00543752675514555
C	Loops	Eukaryota	0.413660714285714	0.00458767051594674
C	Loops	Eukaryota	0.418705357142857	0.00480996732430133
C	Loops	Eukaryota	0.42375	0.00494397918955823
C	Loops	Eukaryota	0.428794642857143	0.00473877837719962
C	Loops	Eukaryota	0.433839285714286	0.00414134658271502
C	Loops	Eukaryota	0.438883928571429	0.00289982512909081
C	Loops	Eukaryota	0.443928571428572	0.00282297895267758
C	Loops	Eukaryota	0.448973214285714	0.00332218070396411
C	Loops	Eukaryota	0.454017857142857	0.00241390277415172
C	Loops	Eukaryota	0.4590625	0.00508575340833509
C	Loops	Eukaryota	0.464107142857143	0.0021520522919594
C	Loops	Eukaryota	0.469151785714286	0.00252241561678527
C	Loops	Eukaryota	0.474196428571429	0.00243038562522567
C	Loops	Eukaryota	0.479241071428571	0.00212090578647257
C	Loops	Eukaryota	0.484285714285714	0.00275211675781398
C	Loops	Eukaryota	0.489330357142857	0.00195518141223112
C	Loops	Eukaryota	0.494375	0.00172147539910944
C	Loops	Eukaryota	0.499419642857143	0.00262051878636794
C	Loops	Eukaryota	0.504464285714286	0.00197669329886695
C	Loops	Eukaryota	0.509508928571429	0.00193271410363198
C	Loops	Eukaryota	0.514553571428571	0.00177740648192646
C	Loops	Eukaryota	0.519598214285714	0.00211598191082004
C	Loops	Eukaryota	0.524642857142857	0.00176373065459401
C	Loops	Eukaryota	0.5296875	0.00158723316515838
C	Loops	Eukaryota	0.534732142857143	0.00182920713646274
C	Loops	Eukaryota	0.539776785714286	0.00651122568392808
C	Loops	Eukaryota	0.544821428571429	0.00216507680439006
C	Loops	Eukaryota	0.549866071428571	0.00190924305482691
C	Loops	Eukaryota	0.554910714285714	0.00193869518034963
C	Loops	Eukaryota	0.559955357142857	0.00139951245734327
C	Loops	Eukaryota	0.565	0.00152377341398235
C	Loops	Eukaryota	0.570044642857143	0.00147028736963766
C	Loops	Eukaryota	0.575089285714286	0.00130123221461285
C	Loops	Eukaryota	0.580133928571429	0.00124543470048144
C	Loops	Eukaryota	0.585178571428572	0.00111148734231632
C	Loops	Eukaryota	0.590223214285714	0.00139704971820657
C	Loops	Eukaryota	0.595267857142857	0.00125236853665947
C	Loops	Eukaryota	0.6003125	0.000926498010780498
C	Loops	Eukaryota	0.605357142857143	0.00102502075491648
C	Loops	Eukaryota	0.610401785714286	0.00122936581236243
C	Loops	Eukaryota	0.615446428571429	0.00115082446756567
C	Loops	Eukaryota	0.620491071428571	0.00105475263754234
C	Loops	Eukaryota	0.625535714285714	0.000925928795336788
C	Loops	Eukaryota	0.630580357142857	0.00100692913359986
C	Loops	Eukaryota	0.635625	0.000908785082938699
C	Loops	Eukaryota	0.640669642857143	0.00072479724369954
C	Loops	Eukaryota	0.645714285714286	0.00098056651529031
C	Loops	Eukaryota	0.650758928571429	0.000888654075328063
C	Loops	Eukaryota	0.655803571428571	0.000736093693241303
C	Loops	Eukaryota	0.660848214285714	0.00108082558913289
C	Loops	Eukaryota	0.665892857142857	0.00089045048521617
C	Loops	Eukaryota	0.6709375	0.000905228012708463
C	Loops	Eukaryota	0.675982142857143	0.000610405297580574
C	Loops	Eukaryota	0.681026785714286	0.00047320197886433
C	Loops	Eukaryota	0.686071428571429	0.000513567966508284
C	Loops	Eukaryota	0.691116071428572	0.000634568792847314
C	Loops	Eukaryota	0.696160714285714	0.000421734390277504
C	Loops	Eukaryota	0.701205357142857	0.000399327945296391
C	Loops	Eukaryota	0.70625	0.000692180863940417
C	Loops	Eukaryota	0.711294642857143	0.000589103514913557
C	Loops	Eukaryota	0.716339285714286	0.000443823479630775
C	Loops	Eukaryota	0.721383928571429	0.000367852346830439
C	Loops	Eukaryota	0.726428571428571	0.000502831327219154
C	Loops	Eukaryota	0.731473214285714	0.000442606926301072
C	Loops	Eukaryota	0.736517857142857	0.000234264612532868
C	Loops	Eukaryota	0.7415625	0.000238214047694866
C	Loops	Eukaryota	0.746607142857143	0.000362305508247484
C	Loops	Eukaryota	0.751651785714286	0.000337968219007267
C	Loops	Eukaryota	0.756696428571429	0.000321700620825303
C	Loops	Eukaryota	0.761741071428571	0.000709694610254546
C	Loops	Eukaryota	0.766785714285714	0.000161147417392484
C	Loops	Eukaryota	0.771830357142857	0.000245554975881167
C	Loops	Eukaryota	0.776875	0.000164606691781232
C	Loops	Eukaryota	0.781919642857143	0.000300755463890549
C	Loops	Eukaryota	0.786964285714286	0.000217863972763222
C	Loops	Eukaryota	0.792008928571429	0.000154364726826615
C	Loops	Eukaryota	0.797053571428572	0.000173871366651913
C	Loops	Eukaryota	0.802098214285714	9.1030280032068e-05
C	Loops	Eukaryota	0.807142857142857	0.000149554373860159
C	Loops	Eukaryota	0.8121875	0.000128832737917792
C	Loops	Eukaryota	0.817232142857143	9.14166655550776e-05
C	Loops	Eukaryota	0.822276785714286	0.000200576014607165
C	Loops	Eukaryota	0.827321428571429	0.000192289478388364
C	Loops	Eukaryota	0.832366071428572	0.000168108681927734
C	Loops	Eukaryota	0.837410714285714	0.000135941739074697
C	Loops	Eukaryota	0.842455357142857	8.52989227939645e-05
C	Loops	Eukaryota	0.8475	8.47459671182731e-05
C	Loops	Eukaryota	0.852544642857143	7.5543951006642e-05
C	Loops	Eukaryota	0.857589285714286	0.000122218420046594
C	Loops	Eukaryota	0.862633928571429	0.000211167801013461
C	Loops	Eukaryota	0.867678571428571	7.31665722447568e-05
C	Loops	Eukaryota	0.872723214285714	6.42742459477594e-05
C	Loops	Eukaryota	0.877767857142857	8.10521238826697e-05
C	Loops	Eukaryota	0.8828125	7.20292959523979e-05
C	Loops	Eukaryota	0.887857142857143	0.000108279638504916
C	Loops	Eukaryota	0.892901785714286	2.64347562150152e-05
C	Loops	Eukaryota	0.897946428571429	9.74341163407087e-05
C	Loops	Eukaryota	0.902991071428571	6.04508175128225e-05
C	Loops	Eukaryota	0.908035714285714	4.3836460704439e-05
C	Loops	Eukaryota	0.913080357142857	5.43317476665025e-05
C	Loops	Eukaryota	0.918125	4.02409453601724e-05
C	Loops	Eukaryota	0.923169642857143	3.88328239845094e-05
C	Loops	Eukaryota	0.928214285714286	5.17771134665694e-05
C	Loops	Eukaryota	0.933258928571428	0.000112793558049843
C	Loops	Eukaryota	0.938303571428571	2.11250012439061e-05
C	Loops	Eukaryota	0.943348214285714	4.5396168241572e-05
C	Loops	Eukaryota	0.948392857142857	6.08092388702031e-05
C	Loops	Eukaryota	0.9534375	1.46657462043512e-05
C	Loops	Eukaryota	0.958482142857143	3.73577270876858e-05
C	Loops	Eukaryota	0.963526785714286	6.38911962282687e-06
C	Loops	Eukaryota	0.968571428571429	1.09279413463849e-05
C	Loops	Eukaryota	0.973616071428571	3.12800692541445e-05
C	Loops	Eukaryota	0.978660714285714	5.66204042770432e-06
C	Loops	Eukaryota	0.983705357142857	5.79738625162781e-06
C	Loops	Eukaryota	0.98875	1.87415536281258e-06
C	Loops	Eukaryota	0.993794642857143	9.64329062196207e-07
C	Loops	Eukaryota	0.998839285714286	2.62231360201408e-05
C	Loops	Eukaryota	1.00388392857143	6.04374491336519e-11
C	Loops	Eukaryota	1.00892857142857	0
C	Voids	Archaea	0	5.62928758447119e-05
C	Voids	Archaea	0.00714285714285714	8.55549874865572e-05
C	Voids	Archaea	0.0142857142857143	0.000292615715703914
C	Voids	Archaea	0.0214285714285714	0.00116560226589423
C	Voids	Archaea	0.0285714285714286	0.00264651992805736
C	Voids	Archaea	0.0357142857142857	0.00496925767004501
C	Voids	Archaea	0.0428571428571429	0.0205975844050229
C	Voids	Archaea	0.05	0.0166459543644296
C	Voids	Archaea	0.0571428571428571	0.0224670586015302
C	Voids	Archaea	0.0642857142857143	0.0351180074664499
C	Voids	Archaea	0.0714285714285714	0.0547228347389916
C	Voids	Archaea	0.0785714285714286	0.0573612185002272
C	Voids	Archaea	0.0857142857142857	0.0453207095665329
C	Voids	Archaea	0.0928571428571429	0.0534546189417062
C	Voids	Archaea	0.1	0.0545967485995871
C	Voids	Archaea	0.107142857142857	0.050415411491011
C	Voids	Archaea	0.114285714285714	0.0473690703743949
C	Voids	Archaea	0.121428571428571	0.051673285238221
C	Voids	Archaea	0.128571428571429	0.0538171761329166
C	Voids	Archaea	0.135714285714286	0.04250635395387
C	Voids	Archaea	0.142857142857143	0.0313015693591223
C	Voids	Archaea	0.15	0.0325678736205821
C	Voids	Archaea	0.157142857142857	0.0314318957509429
C	Voids	Archaea	0.164285714285714	0.0446867855781947
C	Voids	Archaea	0.171428571428571	0.0240483449190299
C	Voids	Archaea	0.178571428571429	0.0256803349471234
C	Voids	Archaea	0.185714285714286	0.0181823017559547
C	Voids	Archaea	0.192857142857143	0.0164844136123028
C	Voids	Archaea	0.2	0.0125324931844474
C	Voids	Archaea	0.207142857142857	0.0148035341156459
C	Voids	Archaea	0.214285714285714	0.00962581415074177
C	Voids	Archaea	0.221428571428571	0.0111070480200453
C	Voids	Archaea	0.228571428571429	0.00864910867905586
C	Voids	Archaea	0.235714285714286	0.0113234753997226
C	Voids	Archaea	0.242857142857143	0.00815918684273763
C	Voids	Archaea	0.25	0.00794910532730862
C	Voids	Archaea	0.257142857142857	0.00673254829646916
C	Voids	Archaea	0.264285714285714	0.00573230283643236
C	Voids	Archaea	0.271428571428571	0.00466068377525511
C	Voids	Archaea	0.278571428571429	0.00582744427912521
C	Voids	Archaea	0.285714285714286	0.00344720381898378
C	Voids	Archaea	0.292857142857143	0.00432512829981209
C	Voids	Archaea	0.3	0.00328094786298168
C	Voids	Archaea	0.307142857142857	0.0029407253212109
C	Voids	Archaea	0.314285714285714	0.00259512856449931
C	Voids	Archaea	0.321428571428571	0.0029025134116615
C	Voids	Archaea	0.328571428571429	0.00207102962735635
C	Voids	Archaea	0.335714285714286	0.00196570199306618
C	Voids	Archaea	0.342857142857143	0.00192483558826947
C	Voids	Archaea	0.35	0.00147117095802079
C	Voids	Archaea	0.357142857142857	0.0015648458605374
C	Voids	Archaea	0.364285714285714	0.00140402816041509
C	Voids	Archaea	0.371428571428571	0.00133813931906511
C	Voids	Archaea	0.378571428571429	0.00139974951336822
C	Voids	Archaea	0.385714285714286	0.00145618487150155
C	Voids	Archaea	0.392857142857143	0.00119723836915228
C	Voids	Archaea	0.4	0.000886435684092951
C	Voids	Archaea	0.407142857142857	0.000990915350994925
C	Voids	Archaea	0.414285714285714	0.000910565006890421
C	Voids	Archaea	0.421428571428571	0.000788971676638199
C	Voids	Archaea	0.428571428571429	0.000894204000156477
C	Voids	Archaea	0.435714285714286	0.000712152590979353
C	Voids	Archaea	0.442857142857143	0.000802500679627197
C	Voids	Archaea	0.45	0.000634533980774403
C	Voids	Archaea	0.457142857142857	0.00320518295314503
C	Voids	Archaea	0.464285714285714	0.000655365475511688
C	Voids	Archaea	0.471428571428571	0.000572712659596518
C	Voids	Archaea	0.478571428571429	0.000470128628919704
C	Voids	Archaea	0.485714285714286	0.000390842373608414
C	Voids	Archaea	0.492857142857143	0.000633075718097678
C	Voids	Archaea	0.5	0.000218002945747163
C	Voids	Archaea	0.507142857142857	0.000337506235840002
C	Voids	Archaea	0.514285714285714	0.000369360021386085
C	Voids	Archaea	0.521428571428571	0.000287180297502991
C	Voids	Archaea	0.528571428571429	0.00028778382293904
C	Voids	Archaea	0.535714285714286	0.000242052453985433
C	Voids	Archaea	0.542857142857143	0.000293058336467259
C	Voids	Archaea	0.55	0.000241022616015108
C	Voids	Archaea	0.557142857142857	0.000182605416369238
C	Voids	Archaea	0.564285714285714	0.00028218558993074
C	Voids	Archaea	0.571428571428571	0.000123777221889139
C	Voids	Archaea	0.578571428571429	0.0001845781951077
C	Voids	Archaea	0.585714285714286	0.000229239332961892
C	Voids	Archaea	0.592857142857143	0.000167206193493275
C	Voids	Archaea	0.6	0.000151107796160318
C	Voids	Archaea	0.607142857142857	0.000192792084076691
C	Voids	Archaea	0.614285714285714	0.000107804849869817
C	Voids	Archaea	0.621428571428571	0.00014861612584981
C	Voids	Archaea	0.628571428571429	9.48809980256676e-05
C	Voids	Archaea	0.635714285714286	6.59613411725689e-05
C	Voids	Archaea	0.642857142857143	5.50292143606726e-05
C	Voids	Archaea	0.65	6.49921281749408e-05
C	Voids	Archaea	0.657142857142857	8.24023911790724e-05
C	Voids	Archaea	0.664285714285714	8.03069280694577e-05
C	Voids	Archaea	0.671428571428571	5.32844887731313e-05
C	Voids	Archaea	0.678571428571429	5.55093023873215e-05
C	Voids	Archaea	0.685714285714286	2.29170969429012e-05
C	Voids	Archaea	0.692857142857143	4.78092218500085e-05
C	Voids	Archaea	0.7	3.52428635740914e-05
C	Voids	Archaea	0.707142857142857	5.17468140757355e-05
C	Voids	Archaea	0.714285714285714	2.24824410404129e-05
C	Voids	Archaea	0.721428571428571	2.16297729677626e-05
C	Voids	Archaea	0.728571428571429	2.54591235704476e-05
C	Voids	Archaea	0.735714285714286	2.21628855566832e-05
C	Voids	Archaea	0.742857142857143	1.66810539225233e-05
C	Voids	Archaea	0.75	9.15318137958174e-06
C	Voids	Archaea	0.757142857142857	1.71783976787073e-05
C	Voids	Archaea	0.764285714285714	1.45713350661374e-05
C	Voids	Archaea	0.771428571428571	9.53885591242522e-06
C	Voids	Archaea	0.778571428571429	1.55604789600458e-05
C	Voids	Archaea	0.785714285714286	1.02224776849517e-05
C	Voids	Archaea	0.792857142857143	2.46981741587322e-05
C	Voids	Archaea	0.8	0.000257750295671484
C	Voids	Archaea	0.807142857142857	7.14617007801324e-06
C	Voids	Archaea	0.814285714285714	9.53617399743266e-06
C	Voids	Archaea	0.821428571428571	1.86290539001292e-05
C	Voids	Archaea	0.828571428571429	3.15171719308474e-06
C	Voids	Archaea	0.835714285714286	7.18779005473451e-06
C	Voids	Archaea	0.842857142857143	3.22685493800297e-06
C	Voids	Archaea	0.85	7.84942659624099e-06
C	Voids	Archaea	0.857142857142857	1.03196383392468e-05
C	Voids	Archaea	0.864285714285714	6.85092039536634e-06
C	Voids	Archaea	0.871428571428572	4.35491156371172e-06
C	Voids	Archaea	0.878571428571429	6.46527831984894e-06
C	Voids	Archaea	0.885714285714286	3.3187634534158e-05
C	Voids	Archaea	0.892857142857143	1.10757601099225e-05
C	Voids	Archaea	0.9	2.79954371537637e-06
C	Voids	Archaea	0.907142857142857	7.41208707616412e-06
C	Voids	Archaea	0.914285714285714	4.3765040923263e-06
C	Voids	Archaea	0.921428571428571	4.77070716301663e-06
C	Voids	Archaea	0.928571428571429	6.83230667649855e-06
C	Voids	Archaea	0.935714285714286	7.08689649337405e-07
C	Voids	Archaea	0.942857142857143	5.85310626071073e-06
C	Voids	Archaea	0.95	2.31560063169526e-07
C	Voids	Archaea	0.957142857142857	1.74200254956886e-06
C	Voids	Archaea	0.964285714285714	1.83060262631266e-06
C	Voids	Archaea	0.971428571428571	3.68801528066902e-07
C	Voids	Archaea	0.978571428571428	3.48101706866314e-06
C	Voids	Archaea	0.985714285714286	2.34858666702544e-07
C	Voids	Archaea	0.992857142857143	2.0419006726451e-06
C	Voids	Archaea	1	9.74787130860298e-08
