bucket,domain,freq,weighted,h,meas
887,A,35,0.010311562766199250406679,2,nrep
887,B,460,0.125536385495075417801849,2,nrep
887,E,1,0.000068170972799781852887,2,nrep
888,A,44,0.045346044500704706654600,2,nrep
888,B,434,0.129632707862215116691741,2,nrep
888,E,1,0.00018508236165093467,2,nrep
889,A,35,0.029395065628866889494308,2,nrep
889,B,459,0.142062689031535282032152,2,nrep
889,E,1,0.000067349137931034482759,2,nrep
890,A,33,0.069071990999816940519993,2,nrep
890,B,463,0.156151995556532539392899,2,nrep
890,E,3,0.000225970136153625448101,2,nrep
891,A,43,0.037377474884866015682200,2,nrep
891,B,454,0.127086147671170866723258,2,nrep
892,A,42,0.039183679833706744554777,2,nrep
892,B,417,0.110192850456903456929921,2,nrep
892,E,2,0.000092756321957991763366,2,nrep
893,A,55,0.014986557332172183928772,2,nrep
893,B,388,0.123361729021160557681130,2,nrep
894,A,44,0.013712867989741352709024,2,nrep
894,B,357,0.130309891587832956924755,2,nrep
895,A,39,0.039564969728641087703639,2,nrep
895,B,389,0.142873668248566360876987,2,nrep
896,A,52,0.058724207343556445125547,2,nrep
896,B,361,0.185023131812207367483802,2,nrep
897,A,42,0.007153695806846164327161,2,nrep
897,B,364,0.168541358305936443105582,2,nrep
898,A,46,0.009552201191666170233512,2,nrep
898,B,345,0.114651268579642861339700,2,nrep
898,E,2,0.00025347269474307762,2,nrep
899,A,35,0.009522249162501067101454,2,nrep
899,B,351,0.135546284790388999216159,2,nrep
900,A,47,0.015500580013509637116956,2,nrep
900,B,313,0.125971344168894242645976,2,nrep
901,A,44,0.017121667997355228168665,2,nrep
901,B,273,0.104657150631087116248808,2,nrep
902,A,30,0.010355366186694137919921,2,nrep
902,B,257,0.102908328669838237162393,2,nrep
903,A,26,0.009454167294126934503852,2,nrep
903,B,242,0.102793172330214237712392,2,nrep
903,E,1,0.000038014141260548924200,2,nrep
904,A,26,0.006687986545965188788177,2,nrep
904,B,200,0.092958072066777582106458,2,nrep
905,A,25,0.011474772035473714808992,2,nrep
905,B,237,0.149259538163466990029311,2,nrep
906,A,24,0.003639021679563907083908,2,nrep
906,B,207,0.094596714924184935413464,2,nrep
907,A,26,0.006831892074773206146823,2,nrep
907,B,185,0.099682573179997200672351,2,nrep
908,A,28,0.006986082519237532768805,2,nrep
908,B,163,0.074309364106876093699259,2,nrep
909,A,17,0.005874851543991898847389,2,nrep
909,B,155,0.093884719485014082187712,2,nrep
909,E,1,0.00017621145374449339,2,nrep
910,A,18,0.003967662503519750704600,2,nrep
910,B,125,0.075902870575781262177011,2,nrep
911,A,17,0.010315653468997292890205,2,nrep
911,B,90,0.035402601838996013647013,2,nrep
912,A,15,0.006538122216683521405328,2,nrep
912,B,82,0.035718884371686258432624,2,nrep
913,A,26,0.013012184729863540502699,2,nrep
913,B,73,0.035222065921932894039390,2,nrep
913,E,1,0.000067349137931034482759,2,nrep
914,A,17,0.007761877898923106699831,2,nrep
914,B,70,0.035202430314250753226558,2,nrep
915,A,9,0.002915647476342280323225,2,nrep
915,B,62,0.029808918703542068107199,2,nrep
916,A,11,0.003767604567371347400086,2,nrep
916,B,47,0.022937795020342418106949,2,nrep
917,A,8,0.004408636823440475254354,2,nrep
917,B,40,0.022404284608047924035300,2,nrep
918,A,6,0.002102197030079905896500,2,nrep
918,B,24,0.005859791126077718440084,2,nrep
919,A,5,0.00171392153338888618,2,nrep
919,B,30,0.013186434025478016339026,2,nrep
920,A,4,0.001951976290387673426379,2,nrep
920,B,22,0.009476968049485975053297,2,nrep
921,A,3,0.000525758900527500952722,2,nrep
921,B,15,0.009170281549900030369947,2,nrep
922,A,2,0.000017317430075594167580,2,nrep
922,B,16,0.009524529460544140809693,2,nrep
923,A,3,0.000147186558305968908738,2,nrep
923,B,13,0.003261372743696369563790,2,nrep
924,A,1,0.000014504735796237471534,2,nrep
924,B,11,0.005665219548549143129175,2,nrep
925,A,2,0.000307742381705993808133,2,nrep
925,B,4,0.00225007235901834860,2,nrep
925,E,1,0.000038014141260548924200,2,nrep
926,B,8,0.00699038472161215180,2,nrep
927,B,3,0.00083259086455051192,2,nrep
928,A,1,0.000013711214402259608133,2,nrep
928,B,3,0.000964321506793877091895,2,nrep
930,B,2,0.000680583937519245300597,2,nrep
931,B,2,0.000195783347487854536899,2,nrep
932,B,1,0.00017746228926353150,2,nrep
933,B,2,0.00086362214788828152,2,nrep
935,B,1,0.000081063553826199740597,2,nrep
936,B,1,0.00035637918745545260,2,nrep
937,B,1,0.00030339805825242718,2,nrep
943,B,1,0.00052966101694915254,2,nrep
945,E,1,0.000038014141260548924200,2,nrep
1001,B,1,0.000081063553826199740597,2,nrep
25,A,114,0.033983064666181468680375,1,maxrep
25,B,4391,1.437338383872271085107067,1,maxrep
25,E,5095,7.322887294827437969236140,1,maxrep
26,A,124,0.054218393274151230340126,1,maxrep
26,B,2997,5.023630082587904759417188,1,maxrep
26,E,5040,6.859183059076551795201133,1,maxrep
27,A,132,0.034452313993458319088811,1,maxrep
27,B,4761,1.753968126301472267760443,1,maxrep
27,E,8210,47.198224975645292115974902,1,maxrep
28,A,156,0.054680129423235998869639,1,maxrep
28,B,5403,1.688372358247247095115133,1,maxrep
28,E,5394,11.316420029618927744560332,1,maxrep
29,A,200,0.136186766147202059503911,1,maxrep
29,B,5698,2.012490946322858213949889,1,maxrep
29,E,5982,3.416120565854021050224644,1,maxrep
30,A,159,0.058742269060346523931006,1,maxrep
30,B,6515,3.375474132360093085981740,1,maxrep
30,E,5711,6.209660571802209250507523,1,maxrep
31,A,243,0.111731033182377415023253,1,maxrep
31,B,9244,4.903845430680363052958682,1,maxrep
31,E,7600,5.041295690450583696832526,1,maxrep
32,A,270,0.078559544533490909818767,1,maxrep
32,B,13168,4.200798538077754818438897,1,maxrep
32,E,8417,20.978470489393836136755783,1,maxrep
33,A,168,0.076364867636846266132010,1,maxrep
33,B,5706,1.857727696351485312218944,1,maxrep
33,E,7304,5.508401458553455365423123,1,maxrep
34,A,368,0.367717121958446259918786,1,maxrep
34,B,8757,3.237958635345241123163621,1,maxrep
34,E,10403,2.236516822189178814867999,1,maxrep
35,A,302,0.177077402004267090923564,1,maxrep
35,B,8884,3.286359815543382175131995,1,maxrep
35,E,8258,3.267311836638118576679640,1,maxrep
36,A,405,0.458001509296836126510830,1,maxrep
36,B,8987,4.361579788587053792691729,1,maxrep
36,E,9180,3.522446019839287579657510,1,maxrep
37,A,1108,0.776687756071341155257237,1,maxrep
37,B,11312,3.287307579506592615395655,1,maxrep
37,E,9970,12.454678418456058404970513,1,maxrep
38,A,725,0.386010300650030768460093,1,maxrep
38,B,10634,3.396316164604067013237311,1,maxrep
38,E,10282,6.395059161542721087819812,1,maxrep
39,A,793,0.368689229243108450699261,1,maxrep
39,B,13259,4.031822779065755083149258,1,maxrep
39,E,10498,25.567507777102125613373036,1,maxrep
40,A,331,0.098175291760657086847054,1,maxrep
40,B,11029,3.648184442505628849999193,1,maxrep
40,E,9591,3.776806933800045307865553,1,maxrep
41,A,449,0.202991490711074946645431,1,maxrep
41,B,17031,5.579969622854844398905824,1,maxrep
41,E,12481,5.510167694811068053260015,1,maxrep
42,A,388,0.178818811852199960835021,1,maxrep
42,B,15188,4.242997736623254364715380,1,maxrep
42,E,8987,21.300947375138699646710682,1,maxrep
43,A,368,0.183073760829999057308739,1,maxrep
43,B,12930,3.675482790257292843411133,1,maxrep
43,E,9178,5.340233185608814298176668,1,maxrep
44,A,521,0.261919321317340945221328,1,maxrep
44,B,14516,4.753941230967195088503965,1,maxrep
44,E,11228,7.430247669738575589796386,1,maxrep
45,A,502,0.257498627617098926351561,1,maxrep
45,B,15843,4.795662455115208332347700,1,maxrep
45,E,11555,14.901813940943857173713323,1,maxrep
46,A,626,0.276713536266556164898829,1,maxrep
46,B,19377,5.580792212549914982894261,1,maxrep
46,E,11215,11.570444319788816682834714,1,maxrep
47,A,689,0.266187598013044508738043,1,maxrep
47,B,20819,5.880845221801740127084698,1,maxrep
47,E,12017,29.737616632943226207593749,1,maxrep
48,A,872,0.346643175901278073246897,1,maxrep
48,B,23370,134.167616480522298612608595,1,maxrep
48,E,12575,17.903558201225739032608956,1,maxrep
49,A,1005,0.419357617643533289735744,1,maxrep
49,B,22949,7.751178751151852916223572,1,maxrep
49,E,13638,10.415510226741348047611948,1,maxrep
50,A,657,0.393110291576815355766337,1,maxrep
50,B,17448,4.521876911719900841302848,1,maxrep
50,E,11937,17.275055146291123277939582,1,maxrep
51,A,1028,0.370434882932602619183125,1,maxrep
51,B,30182,8.807131276264065424414897,1,maxrep
51,E,14716,21.994176362784745265925926,1,maxrep
52,A,890,0.423518774763906130320406,1,maxrep
52,B,22328,8.233905297364542177633513,1,maxrep
52,E,11825,28.608967274820896900124568,1,maxrep
53,A,1446,0.637568711499980698320514,1,maxrep
53,B,34825,12.274420296960376973464544,1,maxrep
53,E,17324,63.611906000917551178754911,1,maxrep
54,A,999,0.730887492309279793975528,1,maxrep
54,B,24043,8.974395575533078646910686,1,maxrep
54,E,13107,20.299902704324751492030083,1,maxrep
55,A,1137,0.860400250437979578424629,1,maxrep
55,B,23316,7.636178337494332437626093,1,maxrep
55,E,11892,67.298915290297443422488514,1,maxrep
56,A,1975,1.168228817651204200533132,1,maxrep
56,B,44569,13.543049435179070478347111,1,maxrep
56,E,20653,35.574056669540281293373587,1,maxrep
57,A,1314,0.633526555039531934774098,1,maxrep
57,B,31042,8.656288346311766330049997,1,maxrep
57,E,16033,29.581463292749931059492405,1,maxrep
58,A,1313,0.716442069457595787467833,1,maxrep
58,B,30578,8.204275056995315127929679,1,maxrep
58,E,15777,89.716000554435312391830252,1,maxrep
59,A,1439,0.516978945899654245138214,1,maxrep
59,B,36610,9.971959002582620480476620,1,maxrep
59,E,17965,26.091678067316264609609090,1,maxrep
60,A,1374,0.589918816170509307979830,1,maxrep
60,B,31205,8.790152186919130570002498,1,maxrep
60,E,17084,61.161579925566022795173619,1,maxrep
61,A,2581,3.548708851174187623184189,1,maxrep
61,B,59523,17.161222979979355807256857,1,maxrep
61,E,22818,59.059217569618371073252569,1,maxrep
62,A,2002,0.971413042901892815952876,1,maxrep
62,B,45561,12.001721941847871684459662,1,maxrep
62,E,18486,52.472962701194854557421557,1,maxrep
63,A,1817,1.118754351700565750169816,1,maxrep
63,B,40802,12.970255580814636974837452,1,maxrep
63,E,17269,50.874971961576344212936792,1,maxrep
64,A,2301,1.117346869076795422408568,1,maxrep
64,B,45103,12.759943281294920108905517,1,maxrep
64,E,18184,43.913566386193595614941308,1,maxrep
65,A,2284,1.122740531120715330781465,1,maxrep
65,B,47587,14.461479777324611581716790,1,maxrep
65,E,18982,73.944441438943776545160690,1,maxrep
66,A,970,0.588346292530655277627154,1,maxrep
66,B,19416,5.829117667937046494546479,1,maxrep
66,E,12207,22.773496946605084835593101,1,maxrep
67,A,2618,1.224494461948115451319362,1,maxrep
67,B,61416,16.299485407397205614588046,1,maxrep
67,E,22443,42.345763423971360784966693,1,maxrep
68,A,2360,1.643798698738077079200078,1,maxrep
68,B,51224,16.025249272429085651189242,1,maxrep
68,E,20976,91.422014290273016165124167,1,maxrep
69,A,1812,0.812554324449920168704505,1,maxrep
69,B,42182,15.549094681814198153909177,1,maxrep
69,E,20960,30.456660003123685853781184,1,maxrep
70,A,2096,0.899526801018834395121808,1,maxrep
70,B,49297,17.261210326396740626860835,1,maxrep
70,E,23359,204.156503299832212590501755,1,maxrep
71,A,1891,0.848232719032559755359860,1,maxrep
71,B,49758,16.391724956229909111313994,1,maxrep
71,E,23440,137.713444783171769108768002,1,maxrep
72,A,1222,0.562484256249475003720622,1,maxrep
72,B,29482,11.033245355544850250834344,1,maxrep
72,E,15549,20.829314523202773322345352,1,maxrep
73,A,2196,1.580410906362890766960658,1,maxrep
73,B,55447,16.513936186099499648028020,1,maxrep
73,E,31131,349.849337494642970441765709,1,maxrep
74,A,2265,1.464295116048910530934778,1,maxrep
74,B,55659,17.287478543056179535246919,1,maxrep
74,E,27677,192.826043700735304774848237,1,maxrep
75,A,2045,1.014527229304180367058433,1,maxrep
75,B,49390,14.578094160493524528208390,1,maxrep
75,E,26307,438.632066067396607828765609,1,maxrep
76,A,1467,0.744467361497582836297458,1,maxrep
76,B,33504,9.139829049980775907003183,1,maxrep
76,E,18342,42.022270331372166708039825,1,maxrep
77,A,2570,1.134727313997352103795206,1,maxrep
77,B,56479,15.627683878251419785200468,1,maxrep
77,E,29592,298.487432280792755448385515,1,maxrep
78,A,2265,1.357136422368876955484777,1,maxrep
78,B,60390,17.918258335773094826311134,1,maxrep
78,E,28869,328.666378361459731512135604,1,maxrep
79,A,1722,1.115149877498581621088455,1,maxrep
79,B,39172,19.011644952236844401497499,1,maxrep
79,E,20285,39.657049805742177223967357,1,maxrep
80,A,2617,2.255799046650506091016568,1,maxrep
80,B,60589,22.233810590829202670817938,1,maxrep
80,E,27094,403.414370721361702017216788,1,maxrep
81,A,2373,1.353384220265972168903512,1,maxrep
81,B,56343,23.587071766439421209367089,1,maxrep
81,E,25314,203.368543565398258391939870,1,maxrep
82,A,1927,1.238223481014066519750785,1,maxrep
82,B,43939,12.690811593824275336813646,1,maxrep
82,E,23123,64.072138640074991832527943,1,maxrep
83,A,2637,1.106179241092738008651701,1,maxrep
83,B,65122,21.227024548941312778906115,1,maxrep
83,E,26714,345.073355430767012596110870,1,maxrep
84,A,2269,1.368436311171410630971289,1,maxrep
84,B,47668,14.920048554427697304834370,1,maxrep
84,E,23791,44.847155810061502808099344,1,maxrep
85,A,2481,1.193409212252544293945161,1,maxrep
85,B,59676,22.065751319947116538719095,1,maxrep
85,E,27154,117.586150730251498290590935,1,maxrep
86,A,1552,1.294918706123591567352283,1,maxrep
86,B,39054,14.451989670160981861339692,1,maxrep
86,E,22140,27.545074758964336482909262,1,maxrep
87,A,2893,1.614943574136776586065085,1,maxrep
87,B,73310,24.028072964657771433486037,1,maxrep
87,E,28910,139.949542495639675945605043,1,maxrep
88,A,1833,0.864654970618417349423429,1,maxrep
88,B,44300,12.326983988647798612183569,1,maxrep
88,E,24837,77.848769052233279878968880,1,maxrep
89,A,3069,1.460764245050719900948691,1,maxrep
89,B,71390,26.541267931098263411960863,1,maxrep
89,E,31871,177.722870456204126830629946,1,maxrep
90,A,1295,0.721826119752164626502006,1,maxrep
90,B,31060,8.755181588401403773220152,1,maxrep
90,E,20893,53.249491007437157270378997,1,maxrep
91,A,3115,2.327166075581364261013562,1,maxrep
91,B,80143,42.489317279944443803415547,1,maxrep
91,E,39804,495.669086404333342481064106,1,maxrep
92,A,2700,1.818082195176586828389774,1,maxrep
92,B,56241,16.335674466718222697027408,1,maxrep
92,E,28494,171.399530538674177541022869,1,maxrep
93,A,2975,1.631762729373092486755408,1,maxrep
93,B,75921,30.759183323149111274229727,1,maxrep
93,E,34514,358.893306302882731655629664,1,maxrep
94,A,2199,1.115639041817344706842995,1,maxrep
94,B,51394,15.425554751900429397410656,1,maxrep
94,E,29751,664.103941288206748600545578,1,maxrep
95,A,2697,1.464584381814984594402976,1,maxrep
95,B,69970,25.710528852367153915021287,1,maxrep
95,E,36731,380.287493041687918248192723,1,maxrep
96,A,2476,1.195302383778081386843405,1,maxrep
96,B,57921,30.282867168941100722547097,1,maxrep
96,E,41998,536.274894092877222170398424,1,maxrep
97,A,2677,1.391525768261229693969812,1,maxrep
97,B,72045,30.300589433817294276019822,1,maxrep
97,E,34720,772.562634102427935207938242,1,maxrep
98,A,2782,1.816852382244053145316098,1,maxrep
98,B,59533,381.133000813155734547747521,1,maxrep
98,E,30653,579.916157725046877310664066,1,maxrep
99,A,1504,0.733757366465049302110319,1,maxrep
99,B,36499,13.396014410563113139297029,1,maxrep
99,E,25567,181.727148184866320408231643,1,maxrep
100,A,3606,2.276836544135984364411259,1,maxrep
100,B,95495,44.622324872203513031798241,1,maxrep
100,E,42460,1113.330409444035001881213640,1,maxrep
101,A,2766,1.787641087268103314148301,1,maxrep
101,B,61029,17.861533532954883041216992,1,maxrep
101,E,43806,5622.210540572404673266420275,1,maxrep
102,A,2881,1.755534608429783394294437,1,maxrep
102,B,82061,36.416300740148983396015093,1,maxrep
102,E,48156,757.546473301192430115133922,1,maxrep
103,A,2564,1.664061705326366586375203,1,maxrep
103,B,65122,29.546322753370039572047913,1,maxrep
103,E,33077,475.011978230423739529123886,1,maxrep
104,A,2409,1.208891842373882870302098,1,maxrep
104,B,60438,36.435997967785892921283022,1,maxrep
104,E,33058,370.488585549731136642661601,1,maxrep
105,A,3202,2.417705343276306460313236,1,maxrep
105,B,85822,132.952468856239453274517574,1,maxrep
105,E,49425,533.440592789351929544355377,1,maxrep
106,A,2533,1.631511774123419305732309,1,maxrep
106,B,64384,20.814591493908706571662963,1,maxrep
106,E,33697,326.356694114858685055450610,1,maxrep
107,A,2245,1.235876685924229784771598,1,maxrep
107,B,64163,41.750106546920971911871869,1,maxrep
107,E,34307,315.767152699985504344239881,1,maxrep
108,A,3316,2.768213421056105764767084,1,maxrep
108,B,91207,59.356393862866312715164861,1,maxrep
108,E,52408,532.539531333679283745599898,1,maxrep
109,A,2968,1.545868785501936743557452,1,maxrep
109,B,69215,23.184046393195336938355970,1,maxrep
109,E,34905,100.375745129379588567774700,1,maxrep
110,A,1676,1.115804808640373703758693,1,maxrep
110,B,52330,20.018576044275121208112431,1,maxrep
110,E,31626,179.769694655551130119996733,1,maxrep
110,V,1,0.25000000000000000000,1,maxrep
111,A,3961,2.684533431629443157157009,1,maxrep
111,B,97928,72.232184964112128213437230,1,maxrep
111,E,50706,734.298193461983150908574854,1,maxrep
112,A,3094,1.707152647989687412871363,1,maxrep
112,B,72615,26.158111814463227802097721,1,maxrep
112,E,36428,328.175416264214933583708021,1,maxrep
113,A,2587,1.179351927422394627784961,1,maxrep
113,B,76294,28.605761937103432632969449,1,maxrep
113,E,42036,281.093891709019929068388444,1,maxrep
114,A,3136,3.228607588515748462102856,1,maxrep
114,B,92471,30.566627271708226865809482,1,maxrep
114,E,45040,415.520645820190050323526900,1,maxrep
115,A,2757,1.502509409147118785863151,1,maxrep
115,B,75706,34.340920382440307179931155,1,maxrep
115,E,38542,162.116357737677166155092590,1,maxrep
116,A,3091,1.469564160251985814349958,1,maxrep
116,B,83230,32.307165880243517985553506,1,maxrep
116,E,41194,348.998069229820784024589940,1,maxrep
116,V,1,0.50000000000000000000,1,maxrep
117,A,3357,2.746853989759497928186627,1,maxrep
117,B,93612,44.505228714041290632829108,1,maxrep
117,E,54074,567.535554685560411316659040,1,maxrep
118,A,3358,2.190858671032295802380643,1,maxrep
118,B,88264,61.932097184113017164624041,1,maxrep
118,E,49066,299.909417554104729288091385,1,maxrep
119,A,3142,2.104024570864249619640894,1,maxrep
119,B,82081,38.560197134860105130853114,1,maxrep
119,E,41481,424.420459656428428497356649,1,maxrep
120,A,3035,1.730510748577820783644903,1,maxrep
120,B,76522,26.626111538994477238695888,1,maxrep
120,E,39423,227.447330566622705314094236,1,maxrep
121,A,3611,2.077565942271454228445869,1,maxrep
121,B,106602,46.140773729765347889722372,1,maxrep
121,E,51201,594.789803676833655429654087,1,maxrep
122,A,3679,2.118787934040669692923805,1,maxrep
122,B,91341,38.840596738643563145229381,1,maxrep
122,E,44552,324.686636433580219617493962,1,maxrep
123,A,3204,1.991036519012489073009491,1,maxrep
123,B,86129,45.785701623317557412316022,1,maxrep
123,E,41234,160.343516384397911483349332,1,maxrep
124,A,5055,3.314062525478300326842244,1,maxrep
124,B,133524,72.123137909713976342209588,1,maxrep
124,E,59091,1372.270745759976956137179140,1,maxrep
125,A,2539,2.665770748832516064689723,1,maxrep
125,B,71187,48.438180004246717786373737,1,maxrep
125,E,36788,57.702282070135676972336969,1,maxrep
126,A,4002,1.921237033740086252726213,1,maxrep
126,B,103394,51.231370449550399991192080,1,maxrep
126,E,43431,253.419986238059497764338330,1,maxrep
127,A,3290,2.327580926947475792504218,1,maxrep
127,B,98512,40.102298960298722859029241,1,maxrep
127,E,46856,181.564210534981396113323638,1,maxrep
128,A,4568,2.583630475285086525173208,1,maxrep
128,B,124798,104.580429291293309857308547,1,maxrep
128,E,64064,900.091070907183249017169487,1,maxrep
129,A,3598,1.938276110580457978912156,1,maxrep
129,B,99920,51.188258600552981346339047,1,maxrep
129,E,47910,408.226810588306548855139560,1,maxrep
130,A,4273,10.421184751732392797238587,1,maxrep
130,B,116049,85.727003213729081085049896,1,maxrep
130,E,50066,507.292736762861084596162597,1,maxrep
131,A,3458,3.648996692827535378499675,1,maxrep
131,B,102024,61.893914222687537195546320,1,maxrep
131,E,46311,187.441772700087429371424814,1,maxrep
131,V,1,1.00000000000000000000,1,maxrep
132,A,3322,2.363715414698304462950507,1,maxrep
132,B,93010,55.216569665134767661566127,1,maxrep
132,E,46598,156.887598634384581944077020,1,maxrep
133,A,4530,3.131932215382665894869422,1,maxrep
133,B,131532,74.383758922881565629686646,1,maxrep
133,E,54953,550.778337376168317012495629,1,maxrep
134,A,3993,2.591834235239050624582668,1,maxrep
134,B,106648,92.529316983074195702808097,1,maxrep
134,E,50376,223.148787549557883965811339,1,maxrep
135,A,3582,1.925966824422118084618913,1,maxrep
135,B,102166,114.762369641841362213459155,1,maxrep
135,E,46885,128.673214113418826941998327,1,maxrep
136,A,3886,2.208937388107988038269282,1,maxrep
136,B,105599,62.982727373966903182175974,1,maxrep
136,E,50260,364.040538128192340599164840,1,maxrep
137,A,4190,2.872701732843876842215272,1,maxrep
137,B,124532,77.153782365332646523602233,1,maxrep
137,E,61825,924.630453614521557509875096,1,maxrep
138,A,4007,2.215619289383639822291787,1,maxrep
138,B,105351,90.557075335427505845597147,1,maxrep
138,E,65287,463.557532365108129166013753,1,maxrep
139,A,4093,2.496964778562837613640608,1,maxrep
139,B,112019,61.640152542883350239286279,1,maxrep
139,E,58852,557.297415356050305593737617,1,maxrep
140,A,4243,2.519978085721541174298894,1,maxrep
140,B,114894,775.100506291321543422014591,1,maxrep
140,E,50617,175.585277377392363423771920,1,maxrep
141,A,3519,2.183640866666805289127061,1,maxrep
141,B,105282,80.878247751860890764271980,1,maxrep
141,E,48071,144.803340851079625072944096,1,maxrep
142,A,5193,2.645492249580002329255409,1,maxrep
142,B,140097,87.590364332379711487684786,1,maxrep
142,E,68578,802.224893495448466139064885,1,maxrep
143,A,3376,1.957916183356310154765196,1,maxrep
143,B,99558,63.523633363714971784189223,1,maxrep
143,E,48005,182.586033590952790584572028,1,maxrep
144,A,4179,2.174097851675640628528514,1,maxrep
144,B,118507,112.408080852817576278657303,1,maxrep
144,E,50429,208.855808347734902017381111,1,maxrep
145,A,4254,2.593249367633379630937161,1,maxrep
145,B,120124,63.981383648675350120431239,1,maxrep
145,E,53943,241.916711186294425204877412,1,maxrep
146,A,4568,4.098426453096599399058525,1,maxrep
146,B,125900,99.366863608334020949106307,1,maxrep
146,E,55442,349.531026759467339742020043,1,maxrep
147,A,5010,3.720520161813586068902280,1,maxrep
147,B,131007,123.770432889003183224788852,1,maxrep
147,E,59173,366.388863208896306793840203,1,maxrep
148,A,4885,2.673526109002422261131225,1,maxrep
148,B,126008,60.239745106258750986222705,1,maxrep
148,E,52883,193.762019706418941832869072,1,maxrep
149,A,4557,3.102705807317720087752767,1,maxrep
149,B,130454,77.641077925925925483987897,1,maxrep
149,E,65526,485.103806864425213049388455,1,maxrep
150,A,4693,4.368868195475817469203601,1,maxrep
150,B,122564,105.244690542563004008802305,1,maxrep
150,E,53638,263.717087309370347595922347,1,maxrep
151,A,4861,3.288879510308717575081996,1,maxrep
151,B,132579,67.574027460439750664726727,1,maxrep
151,E,57113,365.645655704909723971199410,1,maxrep
152,A,4996,3.364860162007339139774678,1,maxrep
152,B,137085,74.191943742093053499779669,1,maxrep
152,E,53697,247.576432880208864207626298,1,maxrep
153,A,5406,2.977062437730963530376300,1,maxrep
153,B,146750,113.247584540871829858522122,1,maxrep
153,E,62906,597.943382579890562668708100,1,maxrep
154,A,4662,2.239217687447254504677523,1,maxrep
154,B,135660,79.187801862856316072382952,1,maxrep
154,E,53860,229.983866995068290438602359,1,maxrep
155,A,5361,6.868397576682141981889468,1,maxrep
155,B,144371,201.633689299690514288374759,1,maxrep
155,E,56110,335.267648861824792768038490,1,maxrep
156,A,5119,6.707753723612156979041486,1,maxrep
156,B,142214,132.308242147370675392715298,1,maxrep
156,E,55697,266.817191569585857106362000,1,maxrep
157,A,5119,4.077356205786257469227351,1,maxrep
157,B,142183,139.917887580729724227948220,1,maxrep
157,E,57147,611.586210004359943274466514,1,maxrep
158,A,5408,3.039283370665422066013781,1,maxrep
158,B,142292,96.935789423855676400531508,1,maxrep
158,E,56769,331.911826585446411597686045,1,maxrep
159,A,5593,3.126762639690405518767139,1,maxrep
159,B,149662,498.989313165632460314525151,1,maxrep
159,E,64608,588.684374593697066247652014,1,maxrep
160,A,5821,6.260755698910000826242793,1,maxrep
160,B,150766,752.248687950748869996369715,1,maxrep
160,E,62308,345.785000806283236973406388,1,maxrep
161,A,5512,5.475968235867025112476277,1,maxrep
161,B,150668,98.113239056589332215695613,1,maxrep
161,E,58504,336.338867756084996266269818,1,maxrep
162,A,5374,3.221186912507132622073373,1,maxrep
162,B,151695,78.647846130946339547627346,1,maxrep
162,E,57783,349.702461853025565155734017,1,maxrep
163,A,6268,4.087336357245888456542432,1,maxrep
163,B,157724,92.787132707413743169310713,1,maxrep
163,E,60363,428.906913822662994288310219,1,maxrep
164,A,5948,3.976940617136118868174028,1,maxrep
164,B,156887,169.381938750965311182370667,1,maxrep
164,E,62170,412.511802463582546480334599,1,maxrep
165,A,4436,3.662951660424489948894994,1,maxrep
165,B,129139,70.955631285623900768867838,1,maxrep
165,E,49696,278.288817340851983892441501,1,maxrep
166,A,7977,5.193342392091203513083297,1,maxrep
166,B,206459,189.696450221219690112004680,1,maxrep
166,E,77705,1170.719921294798757226985008,1,maxrep
167,A,5643,4.360183038219350253410138,1,maxrep
167,B,158952,123.475991697679735146612927,1,maxrep
167,E,58934,431.351984492358462105957106,1,maxrep
168,A,6468,4.914099283309588275883255,1,maxrep
168,B,175529,111.910936099596864700099355,1,maxrep
168,E,63052,424.098569893306584889600552,1,maxrep
169,A,5805,3.224196940682165178666559,1,maxrep
169,B,162835,158.345673382377252678762314,1,maxrep
169,E,60042,684.417692443690555319757662,1,maxrep
170,A,6421,3.846639868647332134546344,1,maxrep
170,B,171682,117.069272790416672856739450,1,maxrep
170,E,62233,431.237014557368011173081983,1,maxrep
171,A,6542,3.881381497475699875800110,1,maxrep
171,B,173367,104.136555720654065281870425,1,maxrep
171,E,62418,457.170362998597265745084235,1,maxrep
172,A,6190,7.262542332809855742669756,1,maxrep
172,B,166138,97.948003755615469934033782,1,maxrep
172,E,62688,588.884010945779107323781410,1,maxrep
173,A,6526,4.056463909811227652561724,1,maxrep
173,B,171185,1346.536277431766947397583520,1,maxrep
173,E,69259,669.864152740406604967169443,1,maxrep
174,A,6486,5.771330512289964661912282,1,maxrep
174,B,176668,93.563051155349247656506216,1,maxrep
174,E,63188,307.445480165990136571455518,1,maxrep
175,A,7465,4.633999486077753090580876,1,maxrep
175,B,179863,122.877391042249152229899941,1,maxrep
175,E,68628,547.576957216729746101997903,1,maxrep
176,A,6253,3.994325207401345516967738,1,maxrep
176,B,172947,138.987031938914208900537559,1,maxrep
176,E,61930,262.760144980583472213639723,1,maxrep
177,A,7232,4.331660212733892747769186,1,maxrep
177,B,186887,131.673571006805821898601606,1,maxrep
177,E,70424,487.582976577303811207635797,1,maxrep
178,A,6737,11.103687002488192635613265,1,maxrep
178,B,172543,105.276364914616778647839556,1,maxrep
178,E,60735,408.115212062991454286130146,1,maxrep
178,V,1,1.00000000000000000000,1,maxrep
179,A,7418,4.461255772350941069500891,1,maxrep
