timestamp	diskReadBytes	diskReadIO	diskWriteBytes	diskWriteIO	memoryPercent	memoryAllocationStalls	cpuPercent	nProc	memoryGB
2022-10-22 23:00:00 GMT	95147381.45882353	124.53529411764706	42318452.053333335	406.6744444444444	79.30134179692885	0.525	95.39560274450247	159.20316526610645	793.0134179692885
2022-10-23 00:00:00 GMT	93952507.23068494	120.65069252077562	42369463.182222225	401.1178770949721	77.93356224702957	0.1638888888888889	94.90872760637632	159.28892561983466	779.3356224702958
2022-10-23 01:00:00 GMT	94915701.41675977	401.7408839779006	42708879.36	397.8575	74.68218212345135	0.23595505617977527	93.7930654155944	159.54834269662922	746.8218212345135
2022-10-23 02:00:00 GMT	91198745.0311111	114.60696378830083	41388972.14038997	418.5085872576177	79.24964585987132	0.6703296703296703	95.87784069239535	159.3000824175824	792.4964585987132
2022-10-23 03:00:00 GMT	87979207.01468927	108.9382271468144	39739700.33777778	403.1617318435754	79.01301214392296	0.6414565826330533	94.89467112418988	159.55443820224724	790.1301214392297
2022-10-23 04:00:00 GMT	85790213.56521739	108.94122562674094	39599331.49252077	388.22011019283747	81.39246091925229	0.9118457300275482	95.26051905263304	159.4374725274725	813.9246091925229
2022-10-23 05:00:00 GMT	84974730.84745763	106.6218836565097	38142238.37771588	394.9463687150838	83.86695333459323	1.2541899441340782	94.64505217074027	159.58266106442574	838.6695333459323
2022-10-23 06:00:00 GMT	81657953.63068493	106.30586592178771	37379750.115555555	404.60304709141275	86.82244007941166	1.356353591160221	95.54957942795572	159.73622589531678	868.2244007941167
2022-10-23 07:00:00 GMT	80899419.070028	102.27651933701658	37024474.69916897	421.0182072829132	88.538790066887	0.6555555555555556	96.13288596808916	159.66016853932584	885.3879006688701
2022-10-23 08:00:00 GMT	85032127.2967033	107.38687150837988	39176834.844444446	455.4696132596685	88.07005841739543	0.9027777777777778	96.9564509552457	159.60497252747254	880.7005841739542
2022-10-23 09:00:00 GMT	84647901.77158774	108.98112676056338	39206303.28888889	448.76666666666665	88.05634440189898	0.18662952646239556	96.07537481970823	159.46185393258426	880.5634440189898
2022-10-23 10:00:00 GMT	82622282.4598338	106.22016348773842	37288950.30194986	387.8817679558011	87.53922462897599	1.4847645429362881	96.02095854334598	159.7226923076923	875.3922462897599
2022-10-23 11:00:00 GMT	81923960.60444444	103.37472222222222	37404062.79211268	399.70972222222224	87.27596411208438	1.229050279329609	97.31087299442473	159.66357541899444	872.7596411208438
2022-10-23 12:00:00 GMT	84431631.83064067	107.93583333333333	38529223.20437159	440.81061452513967	86.08788006033241	1.1685082872928176	95.48528454886352	159.75505524861882	860.8788006033241
2022-10-23 13:00:00 GMT	84677715.5217877	107.92513966480448	38571697.49333333	459.2349162011173	83.04664471682247	1.452247191011236	95.41326005949416	159.6103370786517	830.4664471682247
2022-10-23 14:00:00 GMT	90645623.93812154	116.54005524861878	41980273.777777776	588.1236263736264	78.03915661420326	0.11538461538461539	96.11008765902335	159.16120879120876	780.3915661420326
2022-10-23 15:00:00 GMT	93698803.56158192	125.04763231197772	42236326.22072829	405.2926345609065	77.33962369239441	0.14887640449438203	94.24386029725726	159.13674999999998	773.3962369239441
2022-10-23 16:00:00 GMT	87591550.39564033	111.4836565096953	40489404.773407206	410.88465753424657	79.33660740696435	0.6346153846153846	95.64606300536217	159.2713333333333	793.3660740696434
2022-10-23 17:00:00 GMT	86824561.77777778	110.32821229050279	39275214.49723757	489.6232044198895	79.7412923535425	0.2611111111111111	96.93815537428469	159.43522346368715	797.4129235354251
2022-10-23 18:00:00 GMT	80111294.25292479	100.96149584487534	36211864.31643454	448.7798882681564	82.02680176127905	2.075	94.6369245235272	159.41190607734805	820.2680176127905
2022-10-23 19:00:00 GMT	81030708.9258427	102.00449438202247	37546097.072676055	453.50773480662986	82.63610271408388	0.9194444444444444	96.84273398473893	159.39109550561798	826.3610271408388
2022-10-23 20:00:00 GMT	79167664.66813187	99.96602739726028	36509699.375824176	393.20389972144847	84.66072917054326	1.4666666666666666	97.50225189829551	159.70024725274726	846.6072917054325
2022-10-23 21:00:00 GMT	78681121.47146815	99.9875	36784504.78674033	474.4781163434903	86.22140471752097	2.904494382022472	95.84750575365473	159.4354901960784	862.2140471752097
2022-10-23 22:00:00 GMT	80144915.68133704	105.785	37002816.64357542	578.5980555555556	84.93755408633994	0.9258241758241759	96.40370613948278	159.5333884297521	849.3755408633994
2022-10-23 23:00:00 GMT	82894131.48523676	106.84760563380281	37618748.16723164	462.0483240223464	83.04041408263951	0.5646067415730337	97.71362501924386	159.37473389355745	830.4041408263952
2022-10-24 00:00:00 GMT	79671786.38222222	101.4043956043956	35813966.898360655	368.7707182320442	84.35467589862633	2.052197802197802	96.11217284924848	159.65173553719012	843.5467589862633
2022-10-24 01:00:00 GMT	83373200.66481994	460.1177966101695	38258978.46426593	545.9872222222223	84.22391474950018	2.1033519553072626	95.3210839429785	160.06347338935578	842.2391474950018
2022-10-24 02:00:00 GMT	82101616.18614958	103.10817438692098	37827642.433240995	466.1777777777778	82.82857194565803	1.1722222222222223	96.35873122350634	159.59805555555553	828.2857194565803
2022-10-24 03:00:00 GMT	82693693.44	106.05944444444444	37531871.00444444	398.19138888888887	81.59828248557847	1.5805555555555555	95.53010456408815	159.51569444444445	815.9828248557847
2022-10-24 04:00:00 GMT	81725231.78666666	122.13222222222223	37474298.31111111	405.9527777777778	81.52358649130224	0.5194444444444445	94.50435391036865	159.5254166666666	815.2358649130224
2022-10-24 05:00:00 GMT	81707384.60444444	108.42166666666667	38914024.10666667	612.995	82.27974568545844	1.6388888888888888	95.85840771500668	159.49511111111116	822.7974568545844
2022-10-24 06:00:00 GMT	80200636.87111111	108.605	36980457.244444445	420.3488888888889	83.43226666310701	0.325	96.21467953535587	159.5055555555555	834.3226666310701
2022-10-24 07:00:00 GMT	84853511.96444444	107.90944444444445	39117998.08	529.4183333333333	80.6092987939464	0.7833333333333333	95.9211444423175	159.49019444444454	806.0929879394639
2022-10-24 08:00:00 GMT	82860977.49333334	105.73361111111112	38261533.58222222	467.1013888888889	81.28459146201509	0.8111111111111111	95.05066070049747	159.50752777777785	812.8459146201509
2022-10-24 09:00:00 GMT	81338980.12444444	102.51361111111112	37892794.59555556	517.2966666666666	80.19741547311955	1.0277777777777777	95.61140784110528	159.3803888888889	801.9741547311955
2022-10-24 10:00:00 GMT	89421574.82666667	120.8175	41929299.05777778	538.6308333333334	76.14946180866598	0.5777777777777777	95.13963376036469	159.28197222222227	761.4946180866598
2022-10-24 11:00:00 GMT	94254487.32444444	119.99722222222222	43023688.817777775	509.6688888888889	75.28211357674311	0.38055555555555554	96.32513151437878	159.09333333333325	752.8211357674312
2022-10-24 12:00:00 GMT	93971362.70222223	120.655	44253742.648888886	595.2655555555556	71.35710406825794	0.2361111111111111	95.14986672042492	159.86791666666676	713.5710406825793
2022-10-24 13:00:00 GMT	97483518.86222222	123.31111111111112	44267480.177777775	467.3569444444444	70.52276174220167	0.13055555555555556	96.09909918213586	159.45352777777782	705.2276174220167
2022-10-24 14:00:00 GMT	91477846.4711111	133.5547222222222	42818864.924444444	596.8477777777778	73.61943408446096	0.6916666666666667	95.2439957269419	159.32688888888907	736.1943408446097
2022-10-24 15:00:00 GMT	92288310.61333333	117.40694444444445	42471571.91111111	546.9980555555555	73.81650362638527	0.39166666666666666	95.5336352833462	159.38674999999995	738.1650362638527
2022-10-24 16:00:00 GMT	90014003.2	115.2688888888889	40397023.00444444	427.9038888888889	74.21016941630202	1.075	93.02595369730008	159.18180555555557	742.1016941630202
2022-10-24 17:00:00 GMT	89789066.80888888	115.19805555555556	41316052.76444445	513.0627777777778	75.38498060896355	0.48333333333333334	96.34388789044226	159.73333333333335	753.8498060896354
2022-10-24 18:00:00 GMT	97998424.74666667	125.46555555555555	46263730.63111111	708.5580555555556	70.93485507956576	0.9444444444444444	94.5286889054259	159.34216666666674	709.3485507956576
2022-10-24 19:00:00 GMT	104235711.14666666	133.76472222222222	48739828.62222222	645.6944444444445	68.11169176896851	0.5722222222222222	93.89328942831958	159.24874999999992	681.1169176896851
2022-10-24 20:00:00 GMT	103450143.85777777	130.60833333333332	47720103.25333333	554.1747222222223	65.92344068626166	0.19166666666666668	94.87370626127397	159.16305555555562	659.2344068626165
2022-10-24 21:00:00 GMT	104475398.82666667	132.5038888888889	47739006.29333334	533.3888888888889	65.56340001812205	0.4388888888888889	95.0622573877266	159.29458333333335	655.6340001812206
2022-10-24 22:00:00 GMT	99144701.72444445	126.17916666666666	46119940.55111111	561.0630555555556	67.14953149579883	0.3527777777777778	94.46298887697117	159.36175000000017	671.4953149579883
2022-10-24 23:00:00 GMT	99990393.74222222	126.52638888888889	46688915.91111111	583.8311111111111	63.53466568368228	0.2	93.88274064863727	159.4614166666667	635.3466568368228
2022-10-25 00:00:00 GMT	108588382.43555556	137.1013888888889	49859811.55555555	583.7561111111111	57.17321517273061	0.5694444444444444	94.38898054027831	159.340638888889	571.732151727306
2022-10-25 01:00:00 GMT	122879823.64444445	519.6619444444444	55833867.37777778	568.8555555555556	49.52517637618168	0.03888888888888889	94.61889643787865	160.42205555555557	495.25176376181685
2022-10-25 02:00:00 GMT	76299226.45333333	94.47694444444444	34284162.844444446	260.96472222222224	19.788914130725303	0.09166666666666666	54.92536027478619	96.82005555555564	197.88914130725303
