accession	tempOptimMin	tempOptimMax	tempMin	tempMax
P23141	37.0	37.0		
P23953	37.0	37.0		
P10959	37.0	37.0		
Q8VCC2	37.0	37.0		
Q6LAP9	37.0	37.0		
Q8KWI9	37.0	37.0		
O00748	37.0	37.0		
Q9LEL5	30.0	30.0		
B5APK2	37.0	37.0		
Q4UDC3	37.0	37.0		
A3FQA5	37.0	37.0		
Q4GZD1	37.0	37.0		
F1AQF9	37.0	37.0		
Q38BX0	37.0	37.0		
Q97ZF1	65.0	65.0		
Q8VQF6	22.0	30.0		
G4NAP4	21.0	21.0		
O66036	30.0	30.0		
Q9LIK9	25.0	25.0		
B8CBW8	25.0	25.0		
P74241	25.0	25.0		
Q8SAG1	25.0	25.0		
Q9HZK1	25.0	25.0		
P04585	25.0	25.0		
P03366	37.0	37.0		
P05959	37.0	37.0		
P0C6F2	37.0	37.0		
O27726	60.0	60.0		
Q7LXU6	80.0	80.0		
Q9YBS3	80.0	80.0		
P33760	37.0	37.0		
P24004	37.0	37.0		
P33760	25.0	25.0		
P24004	25.0	25.0		
P75782	37.0	37.0		
Q9F5K5	37.0	37.0		
Q8GTB6	50.0	50.0		
Q58HN1	70.0	70.0		
Q0H9W2	65.0	65.0		
A0A024SN40	32.0	32.0		
Q6XK24	37.0	37.0		
P69327	60.0	60.0		
Q8TFE5	40.0	40.0		
P08017	40.0	40.0		
Q9A613	40.0	40.0		
Q6P587	22.0	22.0		
B0SN40	37.0	37.0		
Q58595	37.0	37.0		
Q9JZG1	25.0	25.0		
B0SN40	50.0	50.0		
Q72JC9	50.0	50.0		
Q5Y152	43.0	43.0		
Q84C08	35.0	35.0		
Q6UFW4	35.0	35.0		
Q5T6J7	20.0	20.0		
Q8NMT0	37.0	37.0		
G2IKE5	30.0	30.0		
B0F411	37.0	37.0		
A0A1Y3Q6Q6	65.0	65.0		
Q84HQ2	60.0	60.0		
Q84HQ2	48.0	48.0		
B8Y3Y0	45.0	45.0		
P11586	30.0	30.0		
P24186	30.0	30.0		
Q46A53	37.0	37.0		
B7SY86	70.0	75.0		
Q9WZP2	90.0	90.0		
B3QYX9	22.0	22.0		
Q8TWU6	70.0	70.0		
G3XD23	30.0	30.0		
Q1ENB6	30.0	30.0		
Q5NGA7	30.0	30.0		
P26281	23.0	23.0		
P53848	37.0	37.0		
Q2WG72	25.0	25.0		
A0A0D7Q864	40.0	40.0		
Q8PUQ1	37.0	37.0		
Q8YX97	30.0	30.0		
Q6C5L8	30.0	30.0		
O57980	60.0	60.0		
Q9C0B1	20.0	20.0		
Q8BGW1	20.0	20.0		
Q6P6C2	21.0	21.0		
E1A0Z9	30.0	30.0		
Q59329	30.0	30.0		
Q55949	50.0	50.0		
Q02068	50.0	50.0		
Q03217	45.0	45.0		
Q4KCL8	45.0	45.0		
G7YHA8	25.0	25.0		
G5ADV1	30.0	30.0		
Q9SLN8	35.0	35.0		
P94692	50.0	55.0		
V9NGI4	80.0	80.0		
V9NFX1	80.0	80.0		
V9NGQ2	80.0	80.0		
V9NGI4	90.0	90.0		
V9NFX1	90.0	90.0		
V9NGQ2	90.0	90.0		
A0A097APA2	66.0	66.0		
Q84HC8	25.0	25.0		
A0A068L9J0	35.0	35.0		
Q588Z2	37.0	37.0		
Q9LCQ7	37.0	37.0		
Q588Z2	45.0	45.0		
P14080	30.0	30.0		
P14080	40.0	40.0		
P14080	25.0	25.0		
Q7ZA32	30.0	30.0		
Q6QWR1	43.0	43.0		
A0A2P1MAF4	50.0	50.0		
A0A2P1MAF4	60.0	60.0		
A0QYR0	50.0	50.0		
Q06803	50.0	50.0		
A0QYR0	37.0	37.0		
Q06803	37.0	37.0		
Q0PAS9	37.0	37.0		
A4UHT7	40.0	40.0		
C3UVB0	30.0	30.0		
Q7SXN1	30.0	30.0		
A9LDD9	30.0	30.0		
A5K8L9	25.0	25.0		
I7H6W6	25.0	25.0		
Q46A52	37.0	37.0		
A1SUU0	20.0	20.0		
P0A825	20.0	20.0		
R9YJZ9	34.0	34.0		
C0JP82	37.0	37.0		
Q9AF93	37.0	37.0		
P14410	37.0	37.0		
Q08295	43.0	43.0		
P0CW40	46.0	46.0		
P40884	36.0	36.0		
P53051	30.0	30.0		
C0JP83	30.0	30.0		
B5U990	30.0	30.0		
Q4JBJ3	70.0	70.0		
P0ABQ4	37.0	37.0		
Q9UUP5	37.0	37.0		
P00374	37.0	37.0		
P16184	37.0	37.0		
J7GQW2	20.0	25.0		
P0ABQ4	22.0	22.0		
P00374	22.0	22.0		
Q7BPB0	22.0	22.0		
Q27793	28.0	28.0		
S5M3K7	28.0	28.0		
A4H4P8	28.0	28.0		
D1MX72	30.0	30.0		
P00381	30.0	30.0		
G4VJD6	25.0	25.0		
Q54801	25.0	25.0		
P00375	25.0	25.0		
Q81R22	25.0	25.0		
D1MYR1	25.0	25.0		
P0ABQ4	25.0	25.0		
P0A016	25.0	25.0		
Q27783	25.0	25.0		
B5U9U8	25.0	25.0		
D1MX72	25.0	25.0		
D1MX70	25.0	25.0		
P00374	25.0	25.0		
D1MX71	25.0	25.0		
Q27793	22.6	22.6		
P00374	22.6	22.6		
D1MYR1	40.0	40.0		
Q60034	40.0	40.0		
D1MX70	53.0	53.0		
M5AJW4	30.0	30.0		
M5AJW4	40.0	40.0		
W6CX26	65.0	65.0		
W6CX26	55.0	55.0		
B3EWG9	80.0	80.0		
Q13547	37.0	37.0		
A0A023IUM3	37.0	37.0		
Q9UBN7	37.0	37.0		
Q803C3	37.0	37.0		
Q13547	25.0	25.0		
Q9BY41	25.0	25.0		
Q9UBN7	25.0	25.0		
Q70I53	25.0	25.0		
Q13547	22.0	22.0		
Q92769	22.0	22.0		
O15379	22.0	22.0		
P53973	20.0	20.0		
Q9Z5P8	45.0	45.0		
D5FKJ3	28.0	28.0		
P42663	75.0	75.0		
A0A1J1EM40	40.0	40.0		
Q93UQ5	30.0	30.0		
Q5KYP7	60.0	60.0		
I3ZR32	55.0	55.0		
A0LT86	75.0	75.0		
C7F8M0	32.0	32.0		
Q2VMT2	65.0	65.0		
Q70G56	65.0	65.0		
J9E728	70.0	70.0		
Q65J10	50.0	50.0		
A0A1L2F0V9	50.0	50.0		
A0A0H2URG4	37.0	37.0		
Q8L0V2	37.0	37.0		
Q9I1H3	28.0	28.0		
A0A0M3VGH5	30.0	30.0		
A0A0N7IZL9	30.0	37.0		
P50264	25.0	25.0		
Q9SKX5	25.0	25.0		
A0A0M3VGH5	35.0	35.0		
P49017	37.0	37.0		
Q45648	65.0	70.0		
P37073	65.0	70.0		
I3W8N0	50.0	50.0		
P17989	50.0	50.0		
P04957	50.0	50.0		
A0A088BCU2	50.0	50.0		
Q45691	50.0	50.0		
P19254	65.0	65.0		
Q846Q0	65.0	65.0		
A0A097QQT4	55.0	55.0		
A0A0K1P4J7	55.0	55.0		
P17989	55.0	55.0		
G0YW23	60.0	60.0		
Q9X274	70.0	70.0		
A3DBX3	70.0	70.0		
P07980	70.0	70.0		
E0XN39	70.0	70.0		
A3DBX3	80.0	80.0		
G0L5X4	37.0	40.0		
Q21KE5	30.0	30.0		
P17989	45.0	45.0		
I3W8N3	45.0	45.0		
I3W8N2	45.0	45.0		
I3W8N1	45.0	45.0		
P17989	40.0	40.0		
A0A088BCU2	40.0	40.0		
A9Z0X6	40.0	55.0		
P45798	85.0	85.0		
Q76K51	70.0	70.0		
P42220	25.0	25.0		
A9KM56	30.0	30.0		
P31115	30.0	30.0		
P31115	37.0	37.0		
Q2VEQ7	40.0	40.0		
A3DD67	37.0	37.0		
A0A061M1M5	40.0	40.0		
A0A401ETL2	40.0	40.0		
A3DD67	50.0	50.0		
Q6L619	50.0	50.0		
B6F260	30.0	30.0		
I0B0S9	48.0	48.0		
I0B0T0	48.0	48.0		
P9WIL5	37.0	37.0		
Q2FV22	30.0	30.0		
A0QYR0	50.0	50.0		
A0QYR0	37.0	37.0		
P9WQ77	37.0	37.0		
Q5XPV2	25.0	25.0		
A3MVR8	80.0	80.0		
P39462	80.0	80.0		
G2I689	30.0	30.0		
P00330	30.0	30.0		
A0A380WRS7	30.0	30.0		
A0A0U5FNC1	30.0	30.0		
A0A3T0KHC6	30.0	30.0		
P00330	20.0	20.0		
Q9Y9P9	95.0	95.0		
Q8U259	70.0	70.0		
P00327	70.0	70.0		
Q8L3C9	70.0	70.0		
Q8TZM9	100.0	100.0		
Q5JI09	90.0	90.0		
V9SFA1	45.0	45.0		
V9SDP6	45.0	45.0		
H9ZGN0	22.0	22.0		
V9SCJ1	55.0	55.0		
W6CX26	55.0	55.0		
E7FHL9	37.0	37.0		
C7IV28	60.0	60.0		
P00327	25.0	25.0		
W6CX26	65.0	65.0		
G3FFC9	50.0	50.0		
P29068	37.0	37.0		
P29068	25.0	25.0		
W8JNL4	37.0	37.0		
Q70GK9	37.0	37.0		
F8JPG4	38.0	38.0		
A0A068VNW5	50.0	50.0		
A0A068VNW5	60.0	60.0		
A0A068VNW5	40.0	40.0		
Q70GK9	25.0	25.0		
W0W999	42.0	42.0		
Q95JH7	25.0	25.0		
Q95JH6	25.0	25.0		
Q8U1M0	85.0	85.0		
Q5JGF8	70.0	70.0		
B2BSJ7	65.0	65.0		
B2BSJ6	65.0	65.0		
B2BSJ5	65.0	65.0		
B2BSK0	65.0	65.0		
Q00764	37.0	37.0		
A4K8Z1	37.0	37.0		
Q9Y119	22.0	22.0		
J7G8S5	22.0	22.0		
G4RK44	80.0	80.0		
A8QX04	35.0	35.0		
X5JA14	60.0	60.0		
X5JAK9	60.0	60.0		
I3RYX9	60.0	60.0		
Q6T2T5	60.0	60.0		
Q96UT7	30.0	30.0		
H9C4A3	70.0	70.0		
P36649	75.0	75.0		
Q70KY3	22.0	25.0		
A0A0U2LZJ6	40.0	40.0		
H9C4A3	55.0	55.0		
X5JA14	50.0	50.0		
E7BLR0	50.0	50.0		
A0A165W3F6	50.0	50.0		
H9C4A3	50.0	50.0		
Q8X1D1	45.0	45.0		
A0A0U2US60	45.0	45.0		
B0JDP9	25.0	25.0		
Q02497	25.0	25.0		
Q9KJB8	25.0	25.0		
Q8H979	25.0	25.0		
I3RYX9	80.0	80.0		
X5JA14	65.0	65.0		
X5JAK9	65.0	65.0		
Q9UVQ2	65.0	65.0		
B3TLA6	65.0	65.0		
H9C4A3	65.0	65.0		
Q5IR80	23.0	23.0		
Q12718	23.0	23.0		
V9PQZ7	23.0	23.0		
O60199	22.0	22.0		
A0A1B1PF34	40.0	40.0		
Q8L3C7	37.0	37.0		
P47058	37.0	37.0		
Q9URQ3	37.0	37.0		
A9CK16	37.0	37.0		
Q1GY13	45.0	45.0		
P31927	30.0	30.0		
P93782	25.0	27.0		
A0A0N9WRG3	37.0	37.0		
P00918	50.0	50.0		
P00918	42.5	42.5		
P00918	67.5	67.5		
P00918	66.5	66.5		
A0A0N9FGL8	22.0	22.0		
Q47YG3	22.0	22.0		
P22748	22.0	22.0		
Q8IHW5	22.0	22.0		
P00915	22.0	22.0		
O43570	22.0	22.0		
P00918	22.0	22.0		
B2RL07	22.0	22.0		
B2V8E3	95.0	95.0		
A7DX13	4.0	4.0		
A0A0N9WRG3	4.0	4.0		
A7DX12	4.0	4.0		
C0QRB5	35.0	45.0		
E8T502	20.0	20.0		
P40881	20.0	20.0		
C1L335	20.0	20.0		
F3BJI2	20.0	20.0		
A0A0S1NK17	20.0	20.0		
C1L336	20.0	20.0		
P00918	20.0	20.0		
A8J4Z8	20.0	20.0		
C1DTU5	20.0	20.0		
C0QRB5	20.0	20.0		
P35218	25.0	25.0		
P22748	25.0	25.0		
D9PU79	25.0	25.0		
Q9ULX7	25.0	25.0		
Q16790	25.0	25.0		
P00915	25.0	25.0		
P45148	25.0	25.0		
P00921	25.0	25.0		
P72758	25.0	25.0		
P00918	25.0	25.0		
Q54735	25.0	25.0		
P96878	25.0	25.0		
C0QRB5	25.0	25.0		
C3W4Q7	25.0	25.0		
P16016	65.0	75.0		
P39831	30.0	30.0		
Q05016	30.0	30.0		
O06532	50.0	50.0		
W8QF82	40.0	40.0		
O06532	40.0	40.0		
Q51662	30.0	30.0		
D5GU62	42.0	60.0		
D5GU63	42.0	60.0		
P0A6K3	30.0	30.0		
Q8ZLM7	30.0	30.0		
P9WIJ3	30.0	30.0		
Q8E378	37.0	37.0		
P0A6K3	37.0	37.0		
Q9HBH1	37.0	37.0		
Q6VT21	37.0	37.0		
P0A6K3	25.0	25.0		
Q9HBH1	25.0	25.0		
Q0GA14	30.0	30.0		
A4YGR1	45.0	45.0		
A4YGR1	55.0	55.0		
Q973W5	65.0	65.0		
P56725	27.0	27.0		
B3U4H7	25.0	30.0		
A0A0M3KL46	10.0	10.0		
Q9HA64	30.0	30.0		
Q9HA64	37.0	37.0		
A0A1W6GW32	30.0	30.0		
A0A1W6GW06	30.0	30.0		
A0A1W6GW18	30.0	30.0		
Q4X1A4	25.0	25.0		
I3E3X0	30.0	30.0		
A0A2L2R220	45.0	45.0		
G4WZU3	60.0	60.0		
F4ZE79	60.0	60.0		
G2QH47	60.0	60.0		
A4UU76	60.0	60.0		
D3HIF3	60.0	60.0		
O00107	60.0	60.0		
P42094	60.0	60.0		
O66037	60.0	60.0		
A2TBB4	60.0	60.0		
F1DH12	55.0	55.0		
G8GYH6	55.0	55.0		
Q6RK08	55.0	55.0		
Q7CIZ7	55.0	55.0		
Q5XNQ9	55.0	55.0		
C4PKL2	55.0	55.0		
H9TUK6	55.0	55.0		
Q84B22	55.0	55.0		
Q6T9Z6	55.0	55.0		
B4X9S4	55.0	55.0		
O66037	55.0	55.0		
A0A2H4W727	25.0	25.0		
D3HIF3	75.0	75.0		
C4PKK7	36.0	36.0		
C4PKL2	36.0	36.0		
C4PKL6	36.0	36.0		
C4PKK9	36.0	36.0		
C4PKL4	36.0	36.0		
O66037	80.0	80.0		
O00085	70.0	70.0		
B7GTV0	50.0	50.0		
H9C9P0	50.0	50.0		
B3VPB3	50.0	50.0		
O66037	50.0	50.0		
B3VPB2	50.0	50.0		
C0BTR1	50.0	50.0		
A0A1S6WME7	40.0	40.0		
G4WZU4	45.0	45.0		
H9TUK5	65.0	65.0		
A7U7M0	65.0	65.0		
F4ZE79	65.0	65.0		
D3HIF3	65.0	65.0		
Q93GB6	37.0	37.0		
Q70E78	37.0	37.0		
Q9F657	37.0	37.0		
C4S833	37.0	37.0		
Q84B22	37.0	37.0		
P42094	37.0	37.0		
B6RGT1	37.0	37.0		
V5TD11	37.0	37.0		
A0A076N8Z0	37.0	37.0		
Q52K88	37.0	37.0		
O95989	37.0	37.0		
Q99321	50.0	50.0		
Q99321	30.0	30.0		
Q8VWN6	30.0	30.0		
Q9SYJ4	25.0	25.0		
H8ZM73	30.0	30.0		
W5ZSQ6	30.0	30.0		
Q08224	37.0	37.0		
Q08224	22.0	22.0		
Q3TFD2	39.0	39.0		
Q3TFD2	37.0	37.0		
Q9ZV87	37.0	37.0		
Q91V01	37.0	37.0		
Q3UN02	37.0	37.0		
Q6P1A2	37.0	37.0		
Q8NF37	37.0	37.0		
P30041	30.0	30.0		
Q08548	30.0	30.0		
Q9CAN8	30.0	30.0		
O35244	30.0	30.0		
Q6P1A2	30.0	30.0		
O08709	30.0	30.0		
Q8GME2	22.0	22.0		
M4YFG7	30.0	35.0		
Q9XB60	37.0	37.0		
A0A024B7W1	22.0	22.0		
H8XX12	22.0	22.0		
P29837	22.0	22.0		
Q6YMS4	22.0	22.0		
Q32ZE1	37.0	37.0		
P29990	37.0	37.0		
A0A384KRS4	37.0	37.0		
A0A024B7W1	20.0	20.0		
Q2XSC6	30.0	30.0		
A0A068L7N8	35.0	35.0		
Q1J2J0	45.0	45.0		
Q5FNX9	45.0	45.0		
O07835	70.0	70.0		
O07836	70.0	70.0		
Q0QWG5	30.0	30.0		
Q0QWG2	30.0	30.0		
Q0QWG4	30.0	30.0		
Q0QWG3	30.0	30.0		
Q0QWG6	30.0	30.0		
Q0QWG7	30.0	30.0		
O75752	37.0	37.0		
Q95158	37.0	37.0		
B1NF18	37.0	37.0		
B1NF18	30.0	30.0		
Q92Y75	30.0	30.0		
Q5LLG6	23.0	23.0		
Q9AQQ9	40.0	40.0		
P08303	40.0	40.0		
L8B3D7	40.0	40.0		
A0A0T6DN91	25.0	25.0		
A7LP30	30.0	30.0		
D7RJ66	20.0	20.0		
A0A0C5CN62	60.0	70.0		
P26901	37.0	42.0		
A0A0C4Y3B2	37.0	37.0		
Q8L2Z7	37.0	37.0		
A5HV13	30.0	30.0		
A0A384ZRB9	30.0	30.0		
C3VA26	30.0	30.0		
P56744	37.0	37.0		
P15290	37.0	37.0		
M1VDX3	30.0	30.0		
I3RJK8	30.0	30.0		
L8BT48	40.0	40.0		
P53909	30.0	37.0		
Q9P6I7	33.0	33.0		
P81156	25.0	25.0		
K9L4P7	30.0	30.0		
A0A068CB13	37.0	37.0		
Q9HFQ1	37.0	37.0		
K9L4P7	37.0	37.0		
A0A5Q2UVJ5	20.0	20.0		
C8WGQ3	37.0	37.0		
C8WJW0	37.0	37.0		
A0A110AZ24	37.0	37.0		
Q8EJM6	30.0	30.0		
Q9HWS0	30.0	30.0		
Q9HV27	30.0	30.0		
O87872	37.0	37.0		
P36639	30.0	30.0		
P03951	30.0	37.0		
P03951	37.0	37.0		
A0A077AY47	60.0	60.0		
P24298	37.0	37.0		
P24298	25.0	25.0		
E7CYP8	30.0	30.0		
Q5EXK1	30.0	30.0		
Q8NLB6	25.0	25.0		
Q4DGZ6	37.0	37.0		
Q4DJ45	37.0	37.0		
Q4D159	37.0	37.0		
Q147X3	37.0	37.0		
Q4CRN8	37.0	37.0		
Q4DLD9	37.0	37.0		
Q4D159	37.0	37.0		
I6YG32	25.0	25.0		
Q18014	25.0	25.0		
Q8I360	25.0	25.0		
Q9I434	37.0	37.0		
Q8ZNC4	37.0	37.0		
Q8ZNC4	25.0	25.0		
P20582	37.0	37.0		
C4TGF1	37.0	37.0		
Q3ZPN4	20.0	22.0		
A0A1B3EB36	22.0	22.0		
A0A191ZDL6	33.0	33.0		
Q8GW43	30.0	30.0		
P33198	25.0	25.0		
P48735	25.0	25.0		
P96318	70.0	70.0		
D7RIE8	30.0	30.0		
P08200	40.0	40.0		
P33198	37.0	37.0		
B7GQR3	65.0	65.0		
Q6C2Y4	55.0	55.0		
Q9UWG7	55.0	55.0		
A0A0E3SSZ6	45.0	45.0		
Q9SRZ6	45.0	45.0		
A8YGS2	45.0	45.0		
P08200	50.0	50.0		
A0A0E3SSZ6	50.0	50.0		
Q9YE81	50.0	50.0		
A8YGS2	50.0	50.0		
P41562	22.0	22.0		
P48735	22.0	22.0		
B2ZAA4	46.0	46.0		
O75874	27.0	27.0		
O29610	90.0	90.0		
Q9X0N2	90.0	90.0		
B7GQR3	60.0	60.0		
O29610	60.0	60.0		
Q9SRZ6	60.0	60.0		
Q1GZD1	60.0	60.0		
Q9YE81	95.0	95.0		
P96318	80.0	80.0		
A0JC04	50.0	50.0		
A0JC04	50.0	55.0		
O96007	22.0	22.0		
P30749	22.0	22.0		
O96007	30.0	30.0		
W8E7D1	60.0	60.0		
Q9UWF8	90.0	90.0		
P31327	25.0	30.0		
P31327	37.0	37.0		
P9WJN3	37.0	37.0		
Q9R0X4	22.0	22.0		
P41903	30.0	30.0		
O00154	30.0	30.0		
O14734	37.0	37.0		
Q8VHK0	37.0	37.0		
P0AGG2	25.0	25.0		
Q93CG9	25.0	25.0		
P53004	37.0	37.0		
O57693	70.0	70.0		
Q82TA7	30.0	30.0		
Q6ZMB0	37.0	37.0		
Q96B02	25.0	25.0		
Q64R94	60.0	60.0		
P94127	25.0	25.0		
Q19Q69	25.0	25.0		
Q19Q69	22.0	22.0		
Q41376	30.0	30.0		
O35002	25.0	25.0		
Q9ZR25	30.0	30.0		
Q9ZR26	30.0	30.0		
Q9ZR27	30.0	30.0		
B2NID7	30.0	30.0		
W8QG94	25.0	25.0		
A9CL08	30.0	30.0		
P26937	37.0	37.0		
G1ARD5	37.0	37.0		
O54857	37.0	37.0		
P36649	75.0	75.0		
P36649	23.0	23.0		
F4JUY5	30.0	30.0		
P54751	30.0	30.0		
Q16842	37.0	37.0		
D9XD61	28.0	28.0		
B1YBY5	65.0	65.0		
B4YE15	25.0	25.0		
P74515	25.0	25.0		
Q9NFN6	37.0	37.0		
C1KBE8	37.0	37.0		
C1KBE7	37.0	37.0		
P0A6W9	37.0	37.0		
P48506	37.0	37.0		
P48507	37.0	37.0		
D4N891	30.0	30.0		
Q8DXM9	30.0	30.0		
D7P1H2	30.0	30.0		
A6VQP8	40.0	40.0		
D4N892	40.0	40.0		
Q9HMB6	55.0	60.0		
O58517	30.0	30.0		
H9N289	30.0	30.0		
Q4W941	37.0	37.0		
A0A0A1HA03	45.0	50.0		
A0A0A1H7N4	50.0	55.0		
Q93Y47	55.0	55.0		
P42330	37.0	37.0		
P37058	37.0	37.0		
O54939	37.0	37.0		
A0A097ZMZ1	25.0	25.0		
Q15126	30.0	30.0		
Q9ZM18	70.0	75.0		
O34667	23.0	23.0		
D5MTT1	40.0	40.0		
B8DZQ9	75.0	75.0		
D9RZ53	65.0	65.0		
F7J5X4	25.0	25.0		
P26646	30.0	30.0		
Q5LS56	30.0	30.0		
Q3J6K9	30.0	30.0		
A4YGN2	65.0	65.0		
P42941	37.0	37.0		
A0A125T1T5	45.0	45.0		
A0A090BN67	37.0	37.0		
P03697	25.0	25.0		
A0A0H3JT80	22.0	22.0		
Q42432	22.0	22.0		
P19801	37.0	37.0		
A7Y9V0	27.0	27.0		
Q9EUT9	30.0	30.0		
F6BL85	75.0	75.0		
Q5WA30	37.0	37.0		
A8IJ34	30.0	35.0		
K4L7X3	30.0	30.0		
Q9H3S4	37.0	37.0		
Q29073	37.0	37.0		
P08253	37.0	37.0		
P33436	37.0	37.0		
P08253	20.0	22.0		
A0A2P9J4V0	40.0	40.0		
Q93107	30.0	30.0		
P90648	22.0	22.0		
P42527	22.0	22.0		
P90648	25.0	25.0		
P42527	25.0	25.0		
P42527	20.0	20.0		
Q93107	20.0	20.0		
F2RM17	42.0	42.0		
B8ZJH0	42.0	42.0		
Q9HH09	90.0	90.0		
P9WN39	22.0	22.0		
Q6RUJ2	30.0	30.0		
Q45NB6	30.0	30.0		
Q45NB4	30.0	30.0		
Q45NB2	30.0	30.0		
Q6RUJ1	30.0	30.0		
Q6RUI9	30.0	30.0		
Q45NB5	30.0	30.0		
Q6RUJ0	30.0	30.0		
Q45NB3	30.0	30.0		
Q45NB7	30.0	30.0		
O04998	30.0	30.0		
Q4ZH57	25.0	38.0		
Q60182	60.0	60.0		
Q7T2P7	26.0	26.0		
Q7ZVF2	26.0	26.0		
Q08CT3	26.0	26.0		
C4L2T5	40.0	40.0		
A8WCU3	37.0	37.0		
O82560	37.0	37.0		
P14656	37.0	37.0		
E9B8P8	37.0	37.0		
Q9FUK4	37.0	37.0		
Q86EI1	37.0	37.0		
P14655	37.0	37.0		
C4L2T5	45.0	45.0		
C4L2T5	35.0	35.0		
P46116	37.0	37.0		
P54493	37.0	37.0		
P09391	37.0	37.0		
O04385	30.0	30.0		
Q9ZPQ3	28.0	28.0		
P0A6M4	28.0	28.0		
P73335	28.0	28.0		
Q97WI2	37.0	37.0		
Q9V2R8	37.0	37.0		
A1U3L3	30.0	30.0		
A1U2T0	30.0	30.0		
P0C1Q0	37.0	37.0		
Q2V997	30.0	30.0		
G4VQJ4	25.0	25.0		
P49435	25.0	25.0		
Q72I82	75.0	75.0		
Q72I82	73.0	73.0		
Q5NII9	30.0	34.0		
A0A401ETL2	40.0	40.0		
C7LHI0	25.0	25.0		
A9ZM78	30.0	30.0		
A5YKJ2	30.0	30.0		
Q42521	30.0	30.0		
P48320	37.0	37.0		
P20228	37.0	37.0		
A0A0J2E2M6	37.0	37.0		
P48318	37.0	37.0		
A0A2Y0HLE8	37.0	37.0		
K7WYY0	37.0	37.0		
W0P1N8	37.0	37.0		
Q05329	37.0	37.0		
K7XPX5	37.0	37.0		
A0A0B5CSE1	55.0	55.0		
A7UMP3	55.0	55.0		
A0A0D3R1A0	55.0	55.0		
E0D5D7	55.0	55.0		
B1B389	50.0	50.0		
A7UMP3	50.0	50.0		
K4HXK6	45.0	45.0		
Q9M066	30.0	30.0		
Q8YLF9	37.0	37.0		
Q81K97	21.0	21.0		
P23971	24.0	24.0		
Q9ZGH7	29.0	29.0		
Q8IEG9	37.0	37.0		
Q9HKT2	25.0	25.0		
Q9HKT1	25.0	25.0		
B3IVI7	30.0	30.0		
Q88QV2	30.0	30.0		
Q4L1M7	50.0	50.0		
O60507	20.0	20.0		
O60704	20.0	20.0		
Q9VYB7	6.5	6.5		
O60507	30.0	30.0		
O60704	30.0	30.0		
O60704	22.0	22.0		
O60507	37.0	37.0		
P04587	37.0	37.0		
A5VEL7	30.0	30.0		
Q2Z1A8	45.0	45.0		
Q50I20	50.0	60.0		
O54003	75.0	75.0		
P06526	37.0	37.0		
Q4H2B4	30.0	30.0		
B3TZD8	30.0	30.0		
B3TZD9	30.0	30.0		
P68187	22.0	22.0		
Q6PFX8	30.0	30.0		
Q80WS1	30.0	30.0		
H3JQW0	23.0	23.0		
P00729	30.0	30.0		
P10619	27.0	27.0		
Q8ZL58	25.0	25.0		
Q8ZL58	25.0	25.0		
P33643	37.0	37.0		
O87082	30.0	30.0		
E9LTP4	30.0	30.0		
E7E815	30.0	30.0		
Q8GED9	60.0	60.0		
Q84UH4	30.0	30.0		
Q84UH4	20.0	20.0		
E2RWY6	25.0	25.0		
Q9XB61	22.0	22.0		
A4YI81	65.0	65.0		
A4YI81	75.0	75.0		
Q7XR61	37.0	37.0		
Q9C6D2	37.0	37.0		
Q7X3G5	25.0	25.0		
P95619	25.0	25.0		
Q9AFC7	37.0	37.0		
Q93TU6	30.0	30.0		
Q93TU6	25.0	25.0		
P95748	37.0	37.0		
P95748	24.0	24.0		
A0JC77	30.0	30.0		
Q0P8U5	37.0	37.0		
O00329	25.0	25.0		
P9WI83	25.0	25.0		
Q6TQF8	24.0	24.0		
O66844	50.0	50.0		
M1RFK9	22.0	37.0		
M1QEG4	22.0	37.0		
M1R338	22.0	37.0		
M1R344	22.0	37.0		
M1RNN3	22.0	37.0		
M1R969	22.0	37.0		
P19139	30.0	30.0		
Q9Y243	30.0	30.0		
A3QQQ9	30.0	30.0		
P31749	30.0	30.0		
O83032	30.0	30.0		
Q15208	30.0	30.0		
P31751	30.0	30.0		
Q8W5G9	30.0	30.0		
Q6PHR2	30.0	30.0		
Q6E0B2	30.0	30.0		
Q709M1	30.0	30.0		
Q709M0	30.0	30.0		
P48736	30.0	30.0		
O54833	30.0	30.0		
O64816	30.0	30.0		
Q9ZNB6	30.0	30.0		
Q924X7	30.0	30.0		
Q13535	22.0	22.0		
Q9SDY2	22.0	22.0		
Q13315	22.0	22.0		
P78527	22.0	22.0		
Q96Q15	22.0	22.0		
Q8NM29	37.0	37.0		
P9WI71	37.0	37.0		
A0A160PV21	37.0	37.0		
Q8NU98	37.0	37.0		
P28523	37.0	37.0		
Q9ZSA2	37.0	37.0		
Q8NU97	37.0	37.0		
O30245	37.0	37.0		
Q9RRH3	37.0	37.0		
P51852	37.0	37.0		
B0NAQ4	37.0	37.0		
A2TBP7	30.0	30.0		
Q39VF1	30.0	30.0		
O87943	30.0	30.0		
Q8VPT7	30.0	30.0		
Q8PVV3	22.0	22.0		
Q57661	22.0	22.0		
Q8NCH0	37.0	37.0		
Q9MTQ6	22.0	22.0		
E9BIX7	25.0	25.0		
A0A0H2WZY4	30.0	30.0		
A0A348A0U3	30.0	30.0		
P42829	25.0	25.0		
P9WGR1	25.0	25.0		
P0AEK4	25.0	25.0		
P54616	25.0	25.0		
Q62L02	25.0	25.0		
P0AEK4	22.0	22.0		
